Site_Id,Species,Fish_Length,Clipped
TPS0361.2020,Threadfin_Shad,83,
TPS0361.2020,Threadfin_Shad,71,
TPS0361.2020,Threadfin_Shad,70,
TPS0361.2020,Threadfin_Shad,80,
TPS0361.2020,Threadfin_Shad,61,
TPS0362.2020,Threadfin_Shad,107,
TPS0362.2020,Threadfin_Shad,100,
TPS0362.2020,Threadfin_Shad,77,
TPS0362.2020,Threadfin_Shad,98,
TPS0362.2020,Threadfin_Shad,72,
TPS0362.2020,Threadfin_Shad,71,
TPS0362.2020,Threadfin_Shad,69,
TPS0362.2020,Threadfin_Shad,67,
TPS0362.2020,Threadfin_Shad,77,
TPS0362.2020,Threadfin_Shad,106,
TPS0363.2020,Threadfin_Shad,78,
TPS0363.2020,Threadfin_Shad,77,
TPS0363.2020,Threadfin_Shad,80,
TPS0363.2020,Threadfin_Shad,101,
TPS0363.2020,Threadfin_Shad,70,
TPS0363.2020,Threadfin_Shad,98,
TPS0363.2020,Threadfin_Shad,80,
TPS0363.2020,Threadfin_Shad,84,
TPS0363.2020,Threadfin_Shad,78,
TPS0363.2020,Threadfin_Shad,90,
TPS0400.2020,Threadfin_Shad,112,
TPS0400.2020,Threadfin_Shad,80,
TPS0407.2020,Threadfin_Shad,87,
TPS0407.2020,Threadfin_Shad,63,
TPS0420.2020,Threadfin_Shad,60,
TPS0420.2020,Threadfin_Shad,99,
TPS0197.2018,Threadfin_Shad,85,
TPS0427.2020a,Threadfin_Shad,80,
TPS0427.2020a,Threadfin_Shad,69,
TPS0427.2020a,Threadfin_Shad,70,
TPS0427.2020a,Threadfin_Shad,81,
TPS0427.2020a,Threadfin_Shad,84,
TPS0427.2020a,Threadfin_Shad,79,
TPS0427.2020a,Threadfin_Shad,62,
TPS0427.2020b,Threadfin_Shad,67,
TPS0427.2020b,Threadfin_Shad,73,
TPS0427.2020b,Threadfin_Shad,86,
TPS0427.2020b,Threadfin_Shad,72,
TPS0427.2020b,Threadfin_Shad,89,
TPS0427.2020b,Threadfin_Shad,75,
TPS0427.2020b,Threadfin_Shad,67,
TPS0428.2020,Threadfin_Shad,68,
TPS0428.2020,Threadfin_Shad,53,
TPS0428.2020,Threadfin_Shad,72,
TPS0428.2020,Threadfin_Shad,60,
TPS0428.2020,Threadfin_Shad,79,
TPS0428.2020,Threadfin_Shad,82,
TPS0428.2020,Threadfin_Shad,65,
TPS0428.2020,Threadfin_Shad,76,
TPS0428.2020,Threadfin_Shad,72,
TPS0428.2020,Threadfin_Shad,50,
TPS0435.2020,Threadfin_Shad,108,
TPS0435.2020,Threadfin_Shad,92,
TPS0435.2020,Threadfin_Shad,82,
TPS0435.2020,Threadfin_Shad,88,
TPS0435.2020,Threadfin_Shad,80,
TPS0435.2020,Threadfin_Shad,84,
TPS0435.2020,Threadfin_Shad,88,
TPS0435.2020,Threadfin_Shad,77,
TPS0435.2020,Threadfin_Shad,60,
TPS0435.2020,Threadfin_Shad,85,
TPS0437.2020,Threadfin_Shad,93,
TPS0437.2020,Threadfin_Shad,81,
TPS0437.2020,Threadfin_Shad,75,
TPS0437.2020,Threadfin_Shad,82,
TPS0437.2020,Threadfin_Shad,63,
TPS0437.2020,Threadfin_Shad,99,
TPS0437.2020,Threadfin_Shad,84,
TPS0437.2020,Threadfin_Shad,79,
TPS0437.2020,Threadfin_Shad,91,
TPS0437.2020,Threadfin_Shad,74,
TPS0456.2020,Threadfin_Shad,93,
TPS0456.2020,Threadfin_Shad,88,
TPS0460.2020,Threadfin_Shad,59,
TPS0460.2020,Threadfin_Shad,75,
TPS0187.2018,Threadfin_Shad,79,
TPS0187.2018,Threadfin_Shad,74,
TPS0187.2018,Threadfin_Shad,72,
TPS0187.2018,Threadfin_Shad,71,
TPS0187.2018,Threadfin_Shad,70,
TPS0465.2020,Threadfin_Shad,105,
TPS0468.2020,Threadfin_Shad,55,
TPS0469.2020,Threadfin_Shad,139,
TPS0469.2020,Threadfin_Shad,107,
TPS0469.2020,Threadfin_Shad,78,
TPS0469.2020,Threadfin_Shad,84,
TPS0469.2020,Threadfin_Shad,99,
TPS0469.2020,Threadfin_Shad,59,
TPS0469.2020,Threadfin_Shad,55,
TPS0472.2020,Threadfin_Shad,75,
TPS0472.2020,Threadfin_Shad,84,
TPS0472.2020,Threadfin_Shad,75,
TPS0472.2020,Threadfin_Shad,70,
TPS0472.2020,Threadfin_Shad,91,
TPS0472.2020,Threadfin_Shad,96,
TPS0472.2020,Threadfin_Shad,82,
TPS0472.2020,Threadfin_Shad,78,
TPS0472.2020,Threadfin_Shad,106,
TPS0472.2020,Threadfin_Shad,49,
TPS0176.2018,Threadfin_Shad,106,
TPS0473.2020,Threadfin_Shad,77,
TPS0473.2020,Threadfin_Shad,79,
TPS0473.2020,Threadfin_Shad,70,
TPS0473.2020,Threadfin_Shad,67,
TPS0473.2020,Threadfin_Shad,69,
TPS0473.2020,Threadfin_Shad,70,
TPS0473.2020,Threadfin_Shad,62,
TPS0473.2020,Threadfin_Shad,74,
TPS0473.2020,Threadfin_Shad,80,
TPS0473.2020,Threadfin_Shad,72,
TPS0172.2018,Threadfin_Shad,67,
TPS0523.2020,Threadfin_Shad,50,
TPS0523.2020,Threadfin_Shad,46,
TPS0523.2020,Threadfin_Shad,47,
TPS0526.2020,Threadfin_Shad,92,
TPS0537.2020,Threadfin_Shad,89,
TPS0537.2020,Threadfin_Shad,82,
TPS0537.2020,Threadfin_Shad,75,
TPS0537.2020,Threadfin_Shad,91,
TPS0537.2020,Threadfin_Shad,90,
TPS0537.2020,Threadfin_Shad,75,
TPS0537.2020,Threadfin_Shad,69,
TPS0537.2020,Threadfin_Shad,74,
TPS0537.2020,Threadfin_Shad,91,
TPS0537.2020,Threadfin_Shad,69,
TPS0538.2020,Threadfin_Shad,41,
TPS0538.2020,Threadfin_Shad,73,
TPS0538.2020,Threadfin_Shad,108,
TPS0538.2020,Threadfin_Shad,76,
TPS0538.2020,Threadfin_Shad,76,
TPS0538.2020,Threadfin_Shad,87,
TPS0538.2020,Threadfin_Shad,72,
TPS0171.2018,Threadfin_Shad,73,
TPS0171.2018,Threadfin_Shad,66,
TPS0170.2018,Threadfin_Shad,75,
TPS0170.2018,Threadfin_Shad,75,
TPS0170.2018,Threadfin_Shad,73,
TPS0170.2018,Threadfin_Shad,72,
TPS0544.2020,Threadfin_Shad,93,
TPS0544.2020,Threadfin_Shad,60,
TPS0544.2020,Threadfin_Shad,63,
TPS0544.2020,Threadfin_Shad,81,
TPS0544.2020,Threadfin_Shad,99,
TPS0544.2020,Threadfin_Shad,85,
TPS0544.2020,Threadfin_Shad,100,
TPS0164.2018,Threadfin_Shad,87,
TPS0545.2020,Threadfin_Shad,87,
TPS0545.2020,Threadfin_Shad,82,
TPS0545.2020,Threadfin_Shad,67,
TPS0545.2020,Threadfin_Shad,80,
TPS0545.2020,Threadfin_Shad,55,
TPS0164.2018,Threadfin_Shad,84,
TPS0164.2018,Threadfin_Shad,81,
TPS0164.2018,Threadfin_Shad,77,
TPS0566.2020,Threadfin_Shad,75,
TPS0566.2020,Threadfin_Shad,85,
TPS0566.2020,Threadfin_Shad,105,
TPS0566.2020,Threadfin_Shad,86,
TPS0164.2018,Threadfin_Shad,76,
TPS0164.2018,Threadfin_Shad,72,
TPS0164.2018,Threadfin_Shad,71,
TPS0164.2018,Threadfin_Shad,70,
TPS0164.2018,Threadfin_Shad,67,
TPS0568.2020,Threadfin_Shad,98,
TPS0568.2020,Threadfin_Shad,96,
TPS0568.2020,Threadfin_Shad,88,
TPS0568.2020,Threadfin_Shad,87,
TPS0568.2020,Threadfin_Shad,80,
TPS0568.2020,Threadfin_Shad,99,
TPS0568.2020,Threadfin_Shad,108,
TPS0568.2020,Threadfin_Shad,94,
TPS0568.2020,Threadfin_Shad,92,
TPS0568.2020,Threadfin_Shad,92,
TPS0164.2018,Threadfin_Shad,62,
TPS0569.2020,Threadfin_Shad,94,
TPS0569.2020,Threadfin_Shad,73,
TPS0570.2020,Threadfin_Shad,65,
TPS0572.2020,Threadfin_Shad,92,
TPS0572.2020,Threadfin_Shad,90,
TPS0572.2020,Threadfin_Shad,90,
TPS0572.2020,Threadfin_Shad,80,
TPS0572.2020,Threadfin_Shad,92,
TPS0572.2020,Threadfin_Shad,80,
TPS0572.2020,Threadfin_Shad,74,
TPS0572.2020,Threadfin_Shad,61,
TPS0572.2020,Threadfin_Shad,82,
TPS0572.2020,Threadfin_Shad,66,
TPS0573.2020,Threadfin_Shad,85,
TPS0573.2020,Threadfin_Shad,83,
TPS0573.2020,Threadfin_Shad,85,
TPS0573.2020,Threadfin_Shad,88,
TPS0573.2020,Threadfin_Shad,85,
TPS0573.2020,Threadfin_Shad,54,
TPS0573.2020,Threadfin_Shad,94,
TPS0573.2020,Threadfin_Shad,74,
TPS0573.2020,Threadfin_Shad,95,
TPS0573.2020,Threadfin_Shad,81,
TPS0576.2020,Threadfin_Shad,70,
TPS0576.2020,Threadfin_Shad,71,
TPS0576.2020,Threadfin_Shad,85,
TPS0576.2020,Threadfin_Shad,94,
TPS0576.2020,Threadfin_Shad,109,
TPS0576.2020,Threadfin_Shad,80,
TPS0156.2018,Threadfin_Shad,74,
TPS0156.2018,Threadfin_Shad,68,
TPS0578.2020,Threadfin_Shad,87,
TPS0578.2020,Threadfin_Shad,87,
TPS0578.2020,Threadfin_Shad,84,
TPS0578.2020,Threadfin_Shad,86,
TPS0578.2020,Threadfin_Shad,79,
TPS0578.2020,Threadfin_Shad,90,
TPS0579.2020,Threadfin_Shad,95,
TPS0579.2020,Threadfin_Shad,62,
TPS0580.2020,Threadfin_Shad,66,
TPS0580.2020,Threadfin_Shad,74,
TPS0581.2020,Threadfin_Shad,96,
TPS0581.2020,Threadfin_Shad,68,
TPS0582.2020,Threadfin_Shad,64,
TPS0582.2020,Threadfin_Shad,82,
TPS0582.2020,Threadfin_Shad,91,
TPS0582.2020,Threadfin_Shad,86,
TPS0582.2020,Threadfin_Shad,86,
TPS0582.2020,Threadfin_Shad,100,
TPS0582.2020,Threadfin_Shad,106,
TPS0582.2020,Threadfin_Shad,90,
TPS0582.2020,Threadfin_Shad,81,
TPS0582.2020,Threadfin_Shad,84,
TPS0583.2020,Threadfin_Shad,65,
TPS0583.2020,Threadfin_Shad,96,
TPS0583.2020,Threadfin_Shad,92,
TPS0583.2020,Threadfin_Shad,92,
TPS0583.2020,Threadfin_Shad,55,
TPS0583.2020,Threadfin_Shad,86,
TPS0583.2020,Threadfin_Shad,83,
TPS0583.2020,Threadfin_Shad,71,
TPS0627.2020,Threadfin_Shad,83,
TPS0627.2020,Threadfin_Shad,88,
TPS0627.2020,Threadfin_Shad,69,
TPS0629.2020,Threadfin_Shad,96,
TPS0629.2020,Threadfin_Shad,85,
TPS0629.2020,Threadfin_Shad,72,
TPS0629.2020,Threadfin_Shad,80,
TPS0629.2020,Threadfin_Shad,96,
TPS0629.2020,Threadfin_Shad,72,
TPS0629.2020,Threadfin_Shad,58,
TPS0629.2020,Threadfin_Shad,84,
TPS0629.2020,Threadfin_Shad,68,
TPS0629.2020,Threadfin_Shad,72,
TPS0634.2020,Threadfin_Shad,51,
TPS0634.2020,Threadfin_Shad,70,
TPS0147.2018,Threadfin_Shad,86,
TPS0147.2018,Threadfin_Shad,86,
TPS0147.2018,Threadfin_Shad,84,
TPS0147.2018,Threadfin_Shad,82,
TPS0147.2018,Threadfin_Shad,80,
TPS0147.2018,Threadfin_Shad,76,
TPS0147.2018,Threadfin_Shad,76,
TPS0147.2018,Threadfin_Shad,72,
TPS0147.2018,Threadfin_Shad,71,
TPS0636.2020,Threadfin_Shad,50,
TPS0636.2020,Threadfin_Shad,78,
TPS0636.2020,Threadfin_Shad,89,
TPS0636.2020,Threadfin_Shad,56,
TPS0636.2020,Threadfin_Shad,75,
TPS0636.2020,Threadfin_Shad,55,
TPS0636.2020,Threadfin_Shad,53,
TPS0636.2020,Threadfin_Shad,56,
TPS0636.2020,Threadfin_Shad,45,
TPS0654.2020,Threadfin_Shad,83,
TPS0654.2020,Threadfin_Shad,84,
TPS0654.2020,Threadfin_Shad,57,
TPS0655.2020,Threadfin_Shad,92,
TPS0655.2020,Threadfin_Shad,89,
TPS0655.2020,Threadfin_Shad,98,
TPS0655.2020,Threadfin_Shad,92,
TPS0655.2020,Threadfin_Shad,88,
TPS0655.2020,Threadfin_Shad,94,
TPS0655.2020,Threadfin_Shad,104,
TPS0655.2020,Threadfin_Shad,105,
TPS0655.2020,Threadfin_Shad,87,
TPS0655.2020,Threadfin_Shad,77,
TPS0677.2020,Threadfin_Shad,91,
TPS0681.2020,Threadfin_Shad,76,
TPS0681.2020,Threadfin_Shad,80,
TPS0681.2020,Threadfin_Shad,65,
TPS0681.2020,Threadfin_Shad,100,
TPS0681.2020,Threadfin_Shad,79,
TPS0681.2020,Threadfin_Shad,84,
TPS0681.2020,Threadfin_Shad,73,
TPS0681.2020,Threadfin_Shad,71,
TPS0681.2020,Threadfin_Shad,81,
TPS0681.2020,Threadfin_Shad,50,
TPS0683.2020,Threadfin_Shad,81,
TPS0683.2020,Threadfin_Shad,70,
TPS0683.2020,Threadfin_Shad,88,
TPS0683.2020,Threadfin_Shad,80,
TPS0683.2020,Threadfin_Shad,85,
TPS0683.2020,Threadfin_Shad,62,
TPS0683.2020,Threadfin_Shad,75,
TPS0683.2020,Threadfin_Shad,80,
TPS0683.2020,Threadfin_Shad,76,
TPS0683.2020,Threadfin_Shad,81,
TPS0686.2020,Threadfin_Shad,82,
TPS0686.2020,Threadfin_Shad,82,
TPS0686.2020,Threadfin_Shad,102,
TPS0686.2020,Threadfin_Shad,96,
TPS0686.2020,Threadfin_Shad,78,
TPS0686.2020,Threadfin_Shad,90,
TPS0686.2020,Threadfin_Shad,60,
TPS0145.2018,Threadfin_Shad,74,
TPS0687.2020,Threadfin_Shad,98,
TPS0687.2020,Threadfin_Shad,80,
TPS0687.2020,Threadfin_Shad,88,
TPS0687.2020,Threadfin_Shad,88,
TPS0687.2020,Threadfin_Shad,81,
TPS0687.2020,Threadfin_Shad,78,
TPS0687.2020,Threadfin_Shad,87,
TPS0687.2020,Threadfin_Shad,73,
TPS0687.2020,Threadfin_Shad,72,
TPS0687.2020,Threadfin_Shad,58,
TPS0690.2020,Threadfin_Shad,91,
TPS0690.2020,Threadfin_Shad,67,
TPS0690.2020,Threadfin_Shad,89,
TPS0690.2020,Threadfin_Shad,74,
TPS0690.2020,Threadfin_Shad,83,
TPS0690.2020,Threadfin_Shad,71,
TPS0690.2020,Threadfin_Shad,80,
TPS0690.2020,Threadfin_Shad,76,
TPS0690.2020,Threadfin_Shad,94,
TPS0690.2020,Threadfin_Shad,77,
TPS0144.2018,Threadfin_Shad,71,
TPS0691.2020,Threadfin_Shad,89,
TPS0691.2020,Threadfin_Shad,96,
TPS0691.2020,Threadfin_Shad,75,
TPS0691.2020,Threadfin_Shad,95,
TPS0691.2020,Threadfin_Shad,75,
TPS0691.2020,Threadfin_Shad,94,
TPS0691.2020,Threadfin_Shad,77,
TPS0691.2020,Threadfin_Shad,92,
TPS0691.2020,Threadfin_Shad,90,
TPS0691.2020,Threadfin_Shad,87,
TPS0142.2018,Threadfin_Shad,68,
TPS0142.2018,Threadfin_Shad,58,
TPS0141.2018,Threadfin_Shad,78,
TPS0141.2018,Threadfin_Shad,77,
TPS0141.2018,Threadfin_Shad,72,
TPS0141.2018,Threadfin_Shad,67,
TPS0141.2018,Threadfin_Shad,62,
TPS0141.2018,Threadfin_Shad,55,
TPS0141.2018,Threadfin_Shad,55,
TPS0141.2018,Threadfin_Shad,44,
TPS0137.2018,Threadfin_Shad,85,
TPS0137.2018,Threadfin_Shad,80,
TPS0730.2020,Threadfin_Shad,56,
TPS0730.2020,Threadfin_Shad,121,
TPS0736.2020,Threadfin_Shad,59,
TPS0738.2020,Threadfin_Shad,76,
TPS0738.2020,Threadfin_Shad,75,
TPS0738.2020,Threadfin_Shad,73,
TPS0738.2020,Threadfin_Shad,74,
TPS0744.2020,Threadfin_Shad,70,
TPS0744.2020,Threadfin_Shad,85,
TPS0744.2020,Threadfin_Shad,85,
TPS0744.2020,Threadfin_Shad,83,
TPS0744.2020,Threadfin_Shad,84,
TPS0744.2020,Threadfin_Shad,75,
TPS0744.2020,Threadfin_Shad,74,
TPS0744.2020,Threadfin_Shad,82,
TPS0744.2020,Threadfin_Shad,76,
TPS0744.2020,Threadfin_Shad,85,
TPS0130.2018,Threadfin_Shad,79,
TPS0127.2018,Threadfin_Shad,99,
TPS0123.2018,Threadfin_Shad,88,
TPS0123.2018,Threadfin_Shad,85,
TPS0123.2018,Threadfin_Shad,81,
TPS0123.2018,Threadfin_Shad,72,
TPS0757.2020,Threadfin_Shad,100,
TPS0764.2020,Threadfin_Shad,89,
TPS0764.2020,Threadfin_Shad,107,
TPS0764.2020,Threadfin_Shad,68,
TPS0764.2020,Threadfin_Shad,82,
TPS0764.2020,Threadfin_Shad,93,
TPS0764.2020,Threadfin_Shad,103,
TPS0764.2020,Threadfin_Shad,86,
TPS0764.2020,Threadfin_Shad,93,
TPS0764.2020,Threadfin_Shad,104,
TPS0764.2020,Threadfin_Shad,92,
TPS0765.2020,Threadfin_Shad,101,
TPS0765.2020,Threadfin_Shad,70,
TPS0765.2020,Threadfin_Shad,81,
TPS0765.2020,Threadfin_Shad,77,
TPS0765.2020,Threadfin_Shad,82,
TPS0765.2020,Threadfin_Shad,111,
TPS0765.2020,Threadfin_Shad,81,
TPS0765.2020,Threadfin_Shad,80,
TPS0765.2020,Threadfin_Shad,74,
TPS0765.2020,Threadfin_Shad,84,
TPS0120.2018,Threadfin_Shad,95,
TPS0120.2018,Threadfin_Shad,69,
TPS0120.2018,Threadfin_Shad,58,
TPS0120.2018,Threadfin_Shad,54,
TPS0766.2020,Threadfin_Shad,98,
TPS0766.2020,Threadfin_Shad,57,
TPS0766.2020,Threadfin_Shad,70,
TPS0766.2020,Threadfin_Shad,71,
TPS1641.2020,Threadfin_Shad,72,
TPS1641.2020,Threadfin_Shad,69,
TPS1642.2020,Threadfin_Shad,83,
TPS1642.2020,Threadfin_Shad,94,
TPS1642.2020,Threadfin_Shad,97,
TPS1642.2020,Threadfin_Shad,44,
TPS1642.2020,Threadfin_Shad,78,
TPS1642.2020,Threadfin_Shad,70,
TPS1642.2020,Threadfin_Shad,85,
TPS1642.2020,Threadfin_Shad,72,
TPS1642.2020,Threadfin_Shad,71,
TPS1642.2020,Threadfin_Shad,93,
TPS1652.2020,Threadfin_Shad,90,
TPS1652.2020,Threadfin_Shad,92,
TPS1652.2020,Threadfin_Shad,81,
TPS1652.2020,Threadfin_Shad,89,
TPS1652.2020,Threadfin_Shad,111,
TPS1652.2020,Threadfin_Shad,78,
TPS1652.2020,Threadfin_Shad,88,
TPS1652.2020,Threadfin_Shad,84,
TPS1652.2020,Threadfin_Shad,71,
TPS1652.2020,Threadfin_Shad,85,
TPS0098.2018,Threadfin_Shad,49,
TPS0084.2018,Threadfin_Shad,77,
TPS1653.2020,Threadfin_Shad,86,
TPS1653.2020,Threadfin_Shad,87,
TPS1653.2020,Threadfin_Shad,118,
TPS1653.2020,Threadfin_Shad,80,
TPS1653.2020,Threadfin_Shad,96,
TPS1653.2020,Threadfin_Shad,45,
TPS1653.2020,Threadfin_Shad,84,
TPS1653.2020,Threadfin_Shad,116,
TPS1653.2020,Threadfin_Shad,108,
TPS1653.2020,Threadfin_Shad,86,
TPS0082.2018,Threadfin_Shad,89,
TPS0082.2018,Threadfin_Shad,81,
TPS0082.2018,Threadfin_Shad,80,
TPS0080.2018,Threadfin_Shad,76,
TPS0078.2018,Threadfin_Shad,62,
TPS1657.2020,Threadfin_Shad,81,
TPS1657.2020,Threadfin_Shad,76,
TPS1657.2020,Threadfin_Shad,75,
TPS1657.2020,Threadfin_Shad,79,
TPS1657.2020,Threadfin_Shad,60,
TPS1657.2020,Threadfin_Shad,61,
TPS1657.2020,Threadfin_Shad,77,
TPS0078.2018,Threadfin_Shad,61,
TPS1902.2020,Threadfin_Shad,82,
TPS1902.2020,Threadfin_Shad,65,
TPS1902.2020,Threadfin_Shad,67,
TPS1902.2020,Threadfin_Shad,70,
TPS1902.2020,Threadfin_Shad,73,
TPS1902.2020,Threadfin_Shad,66,
TPS1902.2020,Threadfin_Shad,85,
TPS1902.2020,Threadfin_Shad,73,
TPS1902.2020,Threadfin_Shad,77,
TPS1902.2020,Threadfin_Shad,63,
TPS1911.2020,Threadfin_Shad,91,
TPS1911.2020,Threadfin_Shad,62,
TPS1911.2020,Threadfin_Shad,91,
TPS1911.2020,Threadfin_Shad,69,
TPS1911.2020,Threadfin_Shad,67,
TPS1911.2020,Threadfin_Shad,86,
TPS1911.2020,Threadfin_Shad,99,
TPS1911.2020,Threadfin_Shad,96,
TPS1911.2020,Threadfin_Shad,88,
TPS1911.2020,Threadfin_Shad,83,
TPS1912.2020,Threadfin_Shad,110,
TPS1912.2020,Threadfin_Shad,70,
TPS1912.2020,Threadfin_Shad,81,
TPS0074.2018,Threadfin_Shad,60,
TPS0072.2018,Threadfin_Shad,76,
TPS0072.2018,Threadfin_Shad,73,
TPS0072.2018,Threadfin_Shad,68,
TPS0072.2018,Threadfin_Shad,66,
TPS1913.2020,Threadfin_Shad,85,
TPS1913.2020,Threadfin_Shad,96,
TPS1913.2020,Threadfin_Shad,77,
TPS1913.2020,Threadfin_Shad,92,
TPS1913.2020,Threadfin_Shad,71,
TPS1913.2020,Threadfin_Shad,74,
TPS1913.2020,Threadfin_Shad,83,
TPS1913.2020,Threadfin_Shad,84,
TPS1913.2020,Threadfin_Shad,79,
TPS1913.2020,Threadfin_Shad,83,
TPS0072.2018,Threadfin_Shad,63,
TPS2283.2020,Threadfin_Shad,73,
TPS0072.2018,Threadfin_Shad,61,
TPS0066.2018,Threadfin_Shad,89,
TPS0066.2018,Threadfin_Shad,77,
TPS0066.2018,Threadfin_Shad,69,
TPS0066.2018,Threadfin_Shad,54,
TPS0030.2020,Threadfin_Shad,67,
TPS0030.2020,Threadfin_Shad,56,
TPS0030.2020,Threadfin_Shad,69,
TPS0030.2020,Threadfin_Shad,66,
TPS0030.2020,Threadfin_Shad,99,
TPS0048.2018,Threadfin_Shad,81,
TPS0048.2018,Threadfin_Shad,57,
TPS0046.2018,Threadfin_Shad,98,
TPS0046.2018,Threadfin_Shad,83,
TPS0046.2018,Threadfin_Shad,76,
TPS0046.2018,Threadfin_Shad,75,
TPS0046.2018,Threadfin_Shad,72,
TPS0046.2018,Threadfin_Shad,62,
TPS0046.2018,Threadfin_Shad,60,
TPS0304.2019,Threadfin_Shad,71,
TPS0304.2019,Threadfin_Shad,84,
TPS0271.2019,Threadfin_Shad,74,
TPS0271.2019,Threadfin_Shad,74,
TPS0307.2019,Threadfin_Shad,57,
TPS0310.2019,Threadfin_Shad,87,
TPS0310.2019,Threadfin_Shad,108,
TPS0328.2019,Threadfin_Shad,98,
TPS0256.2019,Threadfin_Shad,73,
TPS0337.2019,Threadfin_Shad,101,
TPS0337.2019,Threadfin_Shad,105,
TPS0337.2019,Threadfin_Shad,121,
TPS0126.2020,Threadfin_Shad,140,
TPS0126.2020,Threadfin_Shad,97,
TPS0126.2020,Threadfin_Shad,95,
TPS0126.2020,Threadfin_Shad,94,
TPS0361.2019,Threadfin_Shad,75,
TPS0361.2019,Threadfin_Shad,89,
TPS0220.2018,Threespine_Stickleback,52,
TPS0157.2018,Threespine_Stickleback,32,
TPS0157.2018,Threespine_Stickleback,41,
TPS0157.2018,Threespine_Stickleback,44,
TPS0162.2018,Threespine_Stickleback,25,
TPS0164.2018,Threespine_Stickleback,31,
TPS0164.2018,Threespine_Stickleback,31,
TPS0164.2018,Threespine_Stickleback,32,
TPS0164.2018,Threespine_Stickleback,35,
TPS0238.2019,Threespine_Stickleback,37,
TPS0367.2019,Threespine_Stickleback,33,
TPS0019.2019,Threespine_Stickleback,28,
TPS0164.2018,Threespine_Stickleback,39,
TPS0164.2018,Threespine_Stickleback,41,
TPS0172.2018,Threespine_Stickleback,32,
TPS0172.2018,Threespine_Stickleback,35,
TPS0172.2018,Threespine_Stickleback,35,
TPS0172.2018,Threespine_Stickleback,38,
TPS0172.2018,Threespine_Stickleback,44,
TPS0172.2018,Threespine_Stickleback,48,
TPS0172.2018,Threespine_Stickleback,54,
TPS0541.2019,Threespine_Stickleback,30,
TPS0511.2019,Threespine_Stickleback,35,
TPS0511.2019,Threespine_Stickleback,32,
TPS0511.2019,Threespine_Stickleback,30,
TPS0367.2019,Threespine_Stickleback,33,
TPS0147.2018,Threespine_Stickleback,42,
TPS0367.2019,Threespine_Stickleback,34,
TPS0147.2018,Threespine_Stickleback,36,
TPS0511.2019,Threespine_Stickleback,30,
TPS0128.2018,Threespine_Stickleback,30,
TPS0511.2019,Threespine_Stickleback,29,
TPS0147.2018,Threespine_Stickleback,36,
TPS0147.2018,Threespine_Stickleback,35,
TPS0147.2018,Threespine_Stickleback,29,
TPS0147.2018,Threespine_Stickleback,29,
TPS0511.2019,Threespine_Stickleback,29,
TPS0511.2019,Threespine_Stickleback,29,
TPS0511.2019,Threespine_Stickleback,28,
TPS0772.2019,Threespine_Stickleback,39,
TPS0076.2019,Threespine_Stickleback,33,
TPS0511.2019,Threespine_Stickleback,27,
TPS0076.2019,Threespine_Stickleback,34,
TPS0076.2019,Threespine_Stickleback,44,
TPS0079.2019,Threespine_Stickleback,32,
TPS0079.2019,Threespine_Stickleback,35,
TPS0079.2019,Threespine_Stickleback,37,
TPS0082.2019,Threespine_Stickleback,32,
TPS0097.2019,Threespine_Stickleback,42,
TPS0180.2018,Threespine_Stickleback,29,
TPS0180.2018,Threespine_Stickleback,32,
TPS0180.2018,Threespine_Stickleback,37,
TPS0180.2018,Threespine_Stickleback,41,
TPS0180.2018,Threespine_Stickleback,42,
TPS0187.2018,Threespine_Stickleback,47,
TPS0192.2018,Threespine_Stickleback,30,
TPS0192.2018,Threespine_Stickleback,34,
TPS0367.2019,Threespine_Stickleback,45,
TPS0511.2019,Threespine_Stickleback,24,
TPS0400.2019,Threespine_Stickleback,29,
TPS0367.2019,Threespine_Stickleback,42,
TPS0601.2019,Threespine_Stickleback,51,
TPS0367.2019,Threespine_Stickleback,42,
TPS0391.2019,Threespine_Stickleback,23,
TPS0198.2018,Threespine_Stickleback,41,
TPS0198.2018,Threespine_Stickleback,51,
TPS0496.2019,Threespine_Stickleback,26,
TPS0187.2019,Threespine_Stickleback,33,
TPS0484.2019,Threespine_Stickleback,34,
TPS0481.2019,Threespine_Stickleback,49,
TPS0238.2019,Threespine_Stickleback,37,
TPS0481.2019,Threespine_Stickleback,31,
TPS0388.2019,Threespine_Stickleback,29,
TPS0202.2018,Threespine_Stickleback,33,
TPS0202.2018,Threespine_Stickleback,35,
TPS0202.2018,Threespine_Stickleback,37,
TPS0202.2018,Threespine_Stickleback,38,
TPS0481.2019,Threespine_Stickleback,31,
TPS0481.2019,Threespine_Stickleback,30,
TPS0481.2019,Threespine_Stickleback,19,
TPS0475.2019,Threespine_Stickleback,45,
TPS0472.2019,Threespine_Stickleback,26,
TPS0211.2018,Threespine_Stickleback,31,
TPS0211.2018,Threespine_Stickleback,40,
TPS0211.2018,Threespine_Stickleback,43,
TPS0211.2018,Threespine_Stickleback,43,
TPS0211.2018,Threespine_Stickleback,44,
TPS0211.2018,Threespine_Stickleback,44,
TPS0211.2018,Threespine_Stickleback,44,
TPS0211.2018,Threespine_Stickleback,45,
TPS0211.2018,Threespine_Stickleback,49,
TPS0211.2018,Threespine_Stickleback,53,
TPS0472.2019,Threespine_Stickleback,24,
TPS0472.2019,Threespine_Stickleback,22,
TPS0466.2019,Threespine_Stickleback,51,
TPS0466.2019,Threespine_Stickleback,43,
