SampleRowID,SampleDate,SurveyNumber,StationCode,SampleTimeStart,SampleTimeEnd,Secchi,ConductivityTop,WaterTemperature,Turbidity,DepthBottom,MeterStart,MeterEnd,TideCode,TowDirectionCode,MeterNumber,Latitude,Longitude,SampleComments
1338,2008-03-13,3,508,0.420833333,0.427777778,26,2912,13.39999962,,40,485597,501304,2,2,21901,,,
1339,2008-03-13,3,520,0.450694444,0.458333333,25,702,13.5,,41,501304,513526,2,2,21901,,,
1340,2008-03-13,3,801,0.469444444,0.477083333,43,600,13.39999962,,21,513526,527992,2,2,21901,,,
1341,2008-03-13,3,513,0.486805556,0.49375,27,945,13.39999962,,58,527992,546115,2,2,21901,,,
1342,2008-03-14,3,606,0.45625,0.4625,29,3328,14.30000019,,26,619980,637824,2,2,21901,,,
1343,2008-03-14,3,609,0.49375,0.500694444,28,3697,14,,31,637824,656000,2,2,21901,,,
1344,2008-03-14,3,340,0.360416667,0.367361111,57,20410,13.19999981,,8,546107,566217,2,2,21901,,,timer set to 10:00 instead of 9:30
1345,2008-03-14,3,405,0.397916667,0.405555556,53,20990,13.30000019,,10,566217,583187,2,2,21901,,,Timer set to 10:00 instead of 9:30
1346,2008-03-14,3,418,0.416666667,0.423611111,57,14980,13.19999981,,33,583555,604013,2,2,21901,,,
1347,2008-03-14,3,602,0.434722222,0.441666667,44,8780,13.39999962,,8,604013,619980,2,2,21901,,,
1348,2008-03-14,3,610,0.536805556,0.54375,26,2802,14.5,,14,656000,672783,2,2,21901,,,
1349,2008-04-07,4,919,0.536805556,0.54375,128,211,15.10000038,,20,942259,956855,2,2,21901,,,
1350,2008-04-07,4,906,0.515277778,0.522222222,99,464,15.5,,38,928335,942259,2,2,21901,,,
1351,2008-04-07,4,912,0.479166667,0.486111111,63,698,15.80000019,,35,914133,928335,3,3,21901,,,
1352,2008-04-07,4,910,0.459027778,0.465277778,112,753,15.80000019,,37,901025,914133,3,3,21901,,,
1353,2008-04-07,4,914,0.43125,0.4375,141,556,15.39999962,,24,886920,901025,2,2,21901,,,
1354,2008-04-07,4,915,0.411805556,0.41875,76,361,15.10000038,,30,872091,886920,2,2,21901,,,
1355,2008-04-07,4,902,0.392361111,0.399305556,77,317,14.60000038,,24,854244,872091,2,2,21901,,,
1356,2008-04-07,4,815,0.373611111,0.379861111,122,284,14.60000038,,13,839422,854244,2,2,21901,,,
1357,2008-04-07,4,812,0.353472222,0.359722222,73,293,14.5,,23,822360,839422,2,2,21901,,,
1358,2008-04-07,4,809,0.334027778,0.340277778,52,428,13.5,,48,807822,822360,2,2,21901,,,
1359,2008-04-08,4,804,0.489583333,0.497222222,58,532,14.39999962,,40,572980,589860,2,2,14979,,,
1360,2008-04-08,4,706,0.445833333,0.452777778,25,279,14.10000038,,28,556092,572980,2,2,14979,,,
1361,2008-04-08,4,707,0.414583333,0.420833333,25,275,14.19999981,,31,536857,556092,2,2,14979,,,
1362,2008-04-08,4,923,0.364583333,0.371527778,85,225,14.30000019,,15,520200,536851,4,1,14979,,,
1363,2008-04-08,4,922,0.320138889,0.326388889,70,176,14.19999981,,12,0,17446,4,1,21901,,,Lost flowmeter - no meter out reading. (Used Average Flow Meter Value. JA 8/29/08)
1364,2008-04-08,4,921,0.305555556,0.311805556,85,287,14.30000019,,11,971840,989933,4,1,21901,,,Pulled flowmeter out after net was in the boat.
1365,2008-04-08,4,920,0.292361111,0.298611111,125,220,14,,30,956841,971840,4,1,21901,,,
1366,2008-04-09,4,704,0.598611111,0.604861111,36,279,15,,24,761999,781805,2,2,14979,,,
1367,2008-04-09,4,716,0.540972222,0.549305556,28,401,14.60000038,,12,702455,721111,2,2,14979,,,Changed SampleTimeEnd from 13:01 to 13:11 based on blue change on datasheet. LJD 08/20/2014
1368,2008-04-09,4,712,0.475694444,0.482638889,112,210,14.89999962,,9,639644,663108,2,2,14979,,,
1369,2008-04-09,4,711,0.4625,0.469444444,79,233,14.69999981,,12,617655,639644,2,2,14979,,,
1370,2008-04-09,4,724,0.429861111,0.436805556,120,212,15.10000038,,31,592845,617655,2,2,14979,,,
1371,2008-04-10,4,801,0.540972222,0.547916667,34,1160,14.5,,20,940607,950162,2,2,14979,,,Flowmeter not thrown in til 4 min into tow (1303 time).
1372,2008-04-10,4,713,0.375,0.381944444,74,268,14.39999962,,41,814345,831022,2,2,14979,,,
1373,2008-04-10,4,715,0.361111111,0.367361111,69,268,14.30000019,,45,797070,814345,2,2,14979,,,
1374,2008-04-10,4,719,0.320833333,0.327777778,33,438,13.89999962,,32,781800,797070,4,1,14979,,,Flowmeter went in 30 sec after tow started.
1375,2008-04-11,4,602,0.429861111,0.436805556,28,10600,14.69999981,,6,990843,21537,2,2,14979,,,
1376,2008-04-10,4,513,0.411111111,0.418055556,47,3848,14.10000038,,41,831022,850119,2,2,14979,,,
1377,2008-04-10,4,520,0.522222222,0.529166667,36,1467,14.30000019,,40,921537,940607,2,2,14979,,,
1378,2008-04-11,4,405,0.467361111,0.474305556,14,18080,14.39999962,,15,33268,50970,2,2,14979,,,
1379,2008-04-11,4,418,0.449305556,0.45625,28,13510,14.60000038,,33,21537,33268,2,2,14979,,,
1380,2008-04-11,4,609,0.365277778,0.372222222,22,4463,14.60000038,,31,964179,980362,2,2,14979,,,
1381,2008-04-11,4,610,0.327083333,0.334027778,20,3932,15.10000038,,18,950165,964179,4,2,14979,,,
1382,2008-04-11,4,606,0.402083333,0.409027778,16,8140,15.5,,22,980362,990843,2,2,14979,,,Brought back plus counts of LFS and PH
1383,2008-04-11,4,411,0.536805556,0.54375,17,15270,14.60000038,,10,68177,87864,2,2,14979,,,"Surf smelt brought back for ID, entered into database on 7/10/2015"
1384,2008-04-11,4,340,0.500694444,0.507638889,26,22750,15,,19,50970,68177,2,2,14979,,,
1385,2008-04-10,4,508,0.429166667,0.436111111,56,5210,14.19999981,,56,850119,869090,2,2,14979,,,Rest of sample put in UNID jar
1386,2008-04-10,4,501,0.476388889,0.483333333,21,11250,13.89999962,,34,886726,903513,2,2,14979,,,
1387,2008-04-10,4,504,0.448611111,0.455555556,38,10380,14.30000019,,23,869090,886726,2,2,14979,,,
1388,2008-04-10,4,519,0.499305556,0.50625,36,6380,14.60000038,,6,903513,921537,2,2,14979,,,
1389,2008-04-22,14,799,0.559722222,0.567361111,25,460,15.19999981,,6,320185,333536,2,2,14979,,,Cache Slough @ mouth of Cache Slough/Yolo Bypass mitigation site near confluence of Shag & Cache
1390,2008-04-22,14,799,0.497222222,0.504166667,40,369,15.60000038,,11,292183,305926,2,1,14979,,,upstream of light 51.07 north shore (bank) sample depth varies from 18ft to 5 ft (sandy beach shoreline)
1391,2008-04-22,14,799,0.525,0.531944444,39,517,16.20000076,,33,305930,320182,2,2,14979,,,Upstream of light 55 mid channel
1392,2008-04-22,14,713,0.478472222,0.485416667,45,303,15.5,,43,277035,292183,2,2,14979,,,
1393,2008-04-22,14,707,0.454166667,0.461111111,48,275,15.69999981,,32,263485,277036,2,2,14979,,,
1394,2008-04-22,14,799,0.579166667,0.586111111,28,488,15,,9,333536,348730,2,1,14979,,,West part Cache Slough where splits at Island 3 ways at low slack (nearly) to shallow to go further up
1395,2008-04-22,14,799,0.622916667,0.629861111,38,506,15.60000038,,14,361635,378491,3,3,14979,,,Lindsay Slough @ curve power line NBAquaduct 718 along south bank depth
1396,2008-04-22,14,704,0.409722222,0.417361111,42,432,14.89999962,,35,234736,247318,2,2,14979,,,
1397,2008-04-22,14,706,0.434027778,0.441666667,48,285,15.60000038,,29,247345,263488,2,2,14979,,,
1398,2008-04-22,14,799,0.609722222,0.615972222,48,528,15.60000038,,13,348732,361633,2,1,14979,,,
1399,2008-04-21,14,999,0.501388889,0.508333333,43,470,16,,17,184794,198783,2,2,14979,,,999: Half way between CVP and SWP on Old River
1400,2008-04-21,14,999,0.485416667,0.492361111,49,464,15.39999962,,18,172400,184794,2,2,14979,,,999: Right in front of the radial gates on Old River
1401,2008-04-21,14,915,0.457638889,0.464583333,68,373,15.80000019,,29,159053,172400,2,2,14979,,,
1402,2008-04-21,14,902,0.438194444,0.445138889,89,322,15.30000019,,22,146702,159053,2,2,14979,,,
1403,2008-04-21,14,809,0.409722222,0.416666667,53,318,14.60000038,,47,133205,146702,2,2,14979,,,
1404,2008-04-21,14,812,0.604166667,0.611111111,98,289,16,,62,219913,234639,4,2,14979,,,
1405,2008-04-21,14,815,0.58125,0.588888889,78,342,16.10000038,,45,208752,219913,2,2,14979,,,
1406,2008-04-21,14,999,0.524305556,0.534027778,35,487,15.80000019,,10,198783,208752,2,2,14979,,,Did not record end time until net on boat. 999: Sampled in front of CVP on Old River
1407,2008-05-05,5,809,0.347222222,0.354166667,53,398,16.60000038,,44,160,16458,2,2,22876,,,
1408,2008-05-05,5,812,0.370833333,0.377777778,62,285,16.89999962,,29,16458,32213,2,2,22876,,,
1409,2008-05-05,5,815,0.390972222,0.397916667,91,289,17.29999924,,24,32213,49287,2,2,22876,,,
1410,2008-05-05,5,902,0.411805556,0.41875,72,323,18,,26,49287,67120,2,2,22876,,,
1411,2008-05-05,5,915,0.431944444,0.438888889,81,402,18.60000038,,27,67120,84481,2,2,22876,,,
1412,2008-05-05,5,914,0.451388889,0.458333333,104,469,18.60000038,,29,84481,97024,2,2,22876,,,
1414,2008-05-05,5,912,0.5,0.506944444,58,416,18.70000076,,36,111031,129163,3,3,22876,,,
1415,2008-05-05,5,906,0.539583333,0.545833333,97,483,18.5,,43,129163,142620,3,3,22876,,,
1416,2008-05-05,5,919,0.561111111,0.568055556,107,198,18.89999962,,21,142620,157185,2,2,22876,,,
1417,2008-05-06,5,920,0.295138889,0.301388889,77,188,17.89999962,,27,157214,173063,1,3,22876,,,
1418,2008-05-06,5,921,0.309722222,0.316666667,58,246,17.60000038,,15,173063,186750,1,3,22876,,,
1419,2008-05-06,5,922,0.326388889,0.333333333,65,267,18,,13,186750,204067,1,3,22876,,,
1420,2008-05-06,5,923,0.357638889,0.364583333,96,218,18,,15,204067,221965,2,2,22876,,,
1421,2008-05-06,5,707,0.403472222,0.410416667,27,226,17.20000076,,30,221965,238918,2,2,22876,,,
1422,2008-05-06,5,706,0.424305556,0.43125,27,272,16.70000076,,30,238918,260000,2,2,22876,,,
1423,2008-05-06,5,705,0.445833333,0.452777778,23,387,16.60000038,,30,260000,277464,2,2,22876,,,
1424,2008-05-06,5,513,0.478472222,0.484722222,30,1634,17,,37,277464,294701,2,2,22876,,,
1425,2008-05-06,5,801,0.505555556,0.5125,31,735,17.29999924,,20,294701,312982,2,2,22876,,,
1426,2008-05-06,5,804,0.527777778,0.534722222,41,351,17.5,,41,312982,332582,2,2,22876,,,
1427,2008-05-07,5,711,0.341666667,0.348611111,63,244,17,,15,0,18007,2,2,22876,,,Flow meter not taken in until departure. *(Meter Start and Meter End changed to reflect station meter check average for the period of record. JA 11/9/09)
1429,2008-05-07,5,715,0.377777778,0.384722222,41,220,17.5,,45,382064,406096,2,2,22876,,,
1430,2008-05-07,5,719,0.409027778,0.415972222,39,432,17.79999924,,33,406096,426947,2,2,22876,,,
1431,2008-05-07,5,716,0.450694444,0.457638889,33,248,17.39999962,,17,426947,447564,2,2,22876,,,
1432,2008-05-07,5,712,0.479861111,0.486805556,62,187,18.79999924,,11,447564,469997,2,2,22876,,,
1433,2008-05-07,5,724,0.521527778,0.528472222,83,177,18.89999962,,30,469997,489851,2,2,22876,,,
1434,2008-05-08,5,520,0.334027778,0.340972222,27,4506,16.70000076,,47,489822,505411,2,2,22876,,,
1435,2008-05-08,5,504,0.3625,0.369444444,30,1327,16.10000038,,23,505411,523504,2,2,22876,,,
1436,2008-05-08,5,519,0.381944444,0.388888889,28,1044,16.10000038,,10,523504,542353,2,2,22876,,,
1437,2008-05-08,5,501,0.404166667,0.411111111,29,1289,16.20000076,,20,542353,564663,2,2,22876,,,
1438,2008-05-08,5,411,0.429166667,0.436805556,26,1955,15.89999962,,10,564663,585612,2,2,22876,,,
1439,2008-05-08,5,340,0.466666667,0.473611111,23,2588,15.89999962,,12,585612,603201,2,2,22876,,,
1440,2008-05-08,5,405,0.49375,0.501388889,11,1611,16,,14,603201,623348,2,2,22876,,,
1441,2008-05-08,5,508,0.54375,,17,2523,17.39999962,,47,0,17446,2,2,22876,,,(Used Average Flow Meter Value. JA 8/29/08)
1442,2008-05-09,5,418,0.329861111,0.336805556,52,24910,15.39999962,,36,641044,657572,2,2,22876,,,
1443,2008-05-09,5,602,0.35625,0.363194444,25,12970,15.5,,9,657572,676911,2,2,22876,,,
1444,2008-05-09,5,606,0.380555556,0.388194444,16,9850,17.60000038,,22,675911,696975,2,2,22876,,,
1445,2008-05-09,5,609,0.423611111,0.430555556,21,6020,17,,27,696975,715678,2,2,22876,,,
1446,2008-05-09,5,610,0.456944444,0.463888889,31,5210,17.5,,13,715678,731366,2,2,22876,,,
1447,2008-05-05,5,910,0.479861111,0.486805556,75,478,18.79999924,,36,97024,111031,2,2,22876,,,
1448,2008-05-07,5,713,0.359027778,0.365972222,46,217,17.60000038,,40,360271,382064,2,2,22876,,,
1449,2008-05-20,15,799,0.452777778,0.461111111,23,330,21.39999962,,30,837689,850770,2,2,22876,,,Sac DWC: Lights 55 -56
1450,2008-05-20,15,799,0.43125,0.438888889,30,278,21.20000076,,35,807484,837689,2,2,22876,,,Sac DWC: Lights 53-54
1451,2008-05-19,15,809,0.445138889,0.452083333,47,328,21.10000038,,48,731402,744149,2,2,22876,,,
1452,2008-05-19,15,902,0.473611111,0.480555556,71,366,21.10000038,,23,744149,754822,2,2,22876,,,
1453,2008-05-19,15,915,0.497222222,0.504166667,67,455,23.70000076,,28,754822,768622,2,2,22876,,,
1454,2008-05-19,15,914,0.516666667,0.523611111,103,473,23.70000076,,30,768622,780955,2,2,22876,,,
1455,2008-05-19,15,815,0.545138889,0.552083333,80,370,22.39999962,,35,780955,793898,2,2,22876,,,
1456,2008-05-19,15,814,0.564583333,0.571527778,66,313,21.60000038,,55,793898,807515,2,2,22876,,,
1459,2009-01-12,1,809,0.334722222,0.341666667,87,1449,7.900000095,,53,30036,45156,2,2,22085,38-03-7.7,121-41-32.7,
1460,2009-01-12,1,812,0.352777778,0.359722222,123,875,7.800000191,,28,45156,60618,2,2,22085,38-05-24.6,121-38-30,
1461,2009-01-12,1,815,0.370138889,0.377083333,122,556,7.900000095,,40,60618,74467,2,2,22085,38-04-56.2,121-34-15.8,
1462,2009-01-12,1,902,0.3875,0.394444444,188,840,7.699999809,,25,74467,91007,2,2,22085,38-01-8.5,121-34-56.3,
1463,2009-01-12,1,915,0.40625,0.413194444,141,760,7.699999809,,15,91007,105578,2,2,22085,37-56-37.6,121-33-53.6,
1464,2009-01-12,1,914,0.422222222,0.429166667,132,648,8,,32,105578,120108,2,2,22085,37-57-54.7,121-31-50,
1465,2009-01-12,1,906,0.44375,0.450694444,137,550,8.100000381,,39,120108,135296,2,2,22085,38-03-10.6,121-30-37.8,
1466,2009-01-12,1,910,0.460416667,0.467361111,104,768,8.399999619,,37,135296,152599,2,2,22085,38-00-4.1,121-26-57.4,
1467,2009-01-12,1,912,0.477777778,0.484722222,143,1131,8.600000381,,38,152599,171343,2,1,22085,37-58-1.7,121-22-11,
1468,2009-01-12,1,919,0.510416667,0.517361111,108,372,8.199999809,,23,171343,193670,3,3,22085,38-06-18.2,121-29-33.6,
1469,2009-01-13,1,920,0.309722222,0.316666667,99,434,7.5,,23,193669,214958,2,2,22085,38-08-37.4,121-30-18.5,
1470,2009-01-13,1,921,0.324305556,0.33125,89,538,7.900000095,,16,214958,230751,2,2,22085,38-10-0.4,121-29-38.9,
1471,2009-01-13,1,923,0.352777778,0.359722222,107,296,7.900000095,,15,230751,245561,2,1,22085,38-08-07.0,121-33-51.5,
1472,2009-01-13,1,707,0.403472222,0.410416667,63,697,8.100000381,,33,245561,262150,2,1,22085,38-06-39.7,121-42-41.3,
1473,2009-01-13,1,706,0.418055556,0.425,45,1541,8.199999809,,32,262150,277571,2,1,22085,38-05-4.2,121-45-11.7,
1474,2009-01-13,1,704,0.432638889,0.439583333,43,2663,8.600000381,,34,0,19163,2,1,22085,38-05-1.0,121-45-13.4,flowmeter pulled in late.*(Meter Start and Meter End changed to reflect station meter check average for the period of record. JA 11/9/09)
1475,2009-01-13,1,804,0.453472222,0.460416667,64,2930,8.5,,34,305641,322568,2,2,22085,38-01-2.2,121-47-40.2,
1476,2009-01-14,1,724,0.470138889,0.477083333,71,282,8.399999619,,22,444316,466483,2,1,22085,38-14-2.9,121-33-31.9,
1477,2009-01-14,1,712,0.428472222,0.435416667,76,309,8.100000381,,12,408090,424030,2,2,22085,38-10-57.4,121-39-24,
1478,2009-01-14,1,711,0.440972222,0.447916667,78,320,8.100000381,,12,424030,444316,2,2,22085,38-10-35.6,121-39-40.7,
1479,2009-01-14,1,716,0.390972222,0.397916667,57,356,7.900000095,,69,347621,365812,2,1,22085,38-14-14.6,121-41-3.4,
1480,2009-01-14,1,715,0.402777778,0.409722222,68,339,8.100000381,,41,365812,387777,2,1,22085,38-13-34.4,121-40-29.0,
1481,2009-01-14,1,713,0.415972222,0.422916667,77,324,8,,42,387777,408090,2,1,22085,38-12-21.0,121-39-26.1,
1482,2009-01-15,1,513,0.359027778,0.365972222,44,9980,8.399999619,,45,487849,502158,2,2,22085,38-03-32.3,121-52-3.6,
1483,2009-01-15,1,519,0.441666667,0.448611111,47,12470,9,,8,550858,565086,2,2,22085,38-04-28.8,121-57-40.1,
1484,2009-01-15,1,801,0.341666667,0.348611111,47,7550,8.199999809,,23,466490,487849,4,2,22085,38-02-27.7,121-50-31,
1485,2009-01-15,1,520,0.469444444,0.476388889,58,7180,8.699999809,,41,565086,579760,2,2,22085,38-01-55.0,121-52-09.1,
1486,2009-01-15,1,501,0.420833333,0.427777778,43,18050,9.100000381,,41,534274,550858,2,2,22085,38-04-27.7,122-01-40.3,
1487,2009-01-15,1,504,0.4,0.406944444,58,16040,8.800000191,,28,517668,534274,2,2,22085,38-03-11.3,121-59-16.9,
1488,2009-01-15,1,508,0.38125,0.388194444,43,12040,8.600000381,,53,502158,517668,2,2,22085,38-03-33.2,121-52-02.3,
1489,2009-01-14,1,719,0.36875,0.375694444,22,457,7.5,,38,322568,347621,2,1,22085,38-19-52.3,121-38-53.2,
1491,2009-01-16,1,411,0.695833333,0.702777778,62,18420,10,,26,709167,726462,4,2,22085,38-03-10.2,122-04-31.5,
1492,2009-01-16,1,602,0.6625,0.669444444,42,17430,10.19999981,,8,676061,693332,4,1,22085,38-06-28.7,122-02-47,
1493,2009-01-16,1,418,0.679166667,0.686111111,39,18470,10.19999981,,34,693332,709167,4,2,22085,38-04-0.5,122-05-48.2,
1494,2009-01-16,1,340,0.372222222,0.379166667,33,29920,9.600000381,,30,579578,596835,2,2,22085,38-05-41.9,122-15-37.5,
1495,2009-01-16,1,405,0.399305556,0.40625,36,31100,9.699999809,,14,596835,613240,2,2,22085,38-02-22.2,122-08-40.2,
1496,2009-01-16,1,610,0.59375,0.600694444,42,11860,10.10000038,,13,629105,644130,2,2,22085,38-07-18.6,121-53-18.8,
1497,2009-01-16,1,609,0.622916667,0.626388889,23,13020,9.699999809,,26,652053,661469,2,2,22085,38-10-2.3,121-56-8.7,SampleTimeEnd changed from 1520 to 1502 based on blue correction to datasheet. LJD 08/20/2014
1498,2009-01-16,1,606,0.641666667,0.648611111,29,14970,9.800000191,,20,661469,676061,3,3,22085,38-10-9.7,122-01-24.3,7 delta smelt released alive at Chipps Island
1499,2009-01-16,1,609,0.613888889,0.617361111,23,13020,9.699999809,,31,644130,652053,2,2,22085,38-10-3.3,121-56-12,1 mysid caught
1500,2009-02-09,2,809,0.348611111,0.355555556,90,971,9.5,,45,729050,742341,2,2,22085,,,
1501,2009-02-09,2,812,0.370833333,0.377777778,88,582,10.39999962,,19,742341,754747,2,2,22085,,,
1502,2009-02-09,2,815,0.390972222,0.397916667,142,505,10.39999962,,13,754747,772044,2,2,22085,,,
1503,2009-02-09,2,902,0.422222222,0.429166667,148,749,9.899999619,,22,772044,787850,2,2,22085,,,
1504,2009-02-09,2,915,0.446527778,0.454166667,118,782,10.5,,23,787850,801123,2,2,22085,,,
1505,2009-02-09,2,914,0.466666667,0.473611111,141,667,10.69999981,,33,801123,813903,2,2,22085,,,
1506,2009-02-09,2,906,0.571527778,0.578472222,163,551,11.10000038,,38,844692,859623,2,2,22085,,,
1507,2009-02-09,2,919,0.595833333,0.603472222,147,356,11,,25,859623,869939,2,2,22085,,,
1508,2009-02-09,2,910,0.552777778,0.559722222,153,828,11.19999981,,39,829587,844692,2,2,22085,,,
1509,2009-02-09,2,912,0.529166667,0.536111111,102,1215,11.60000038,,38,813903,829587,2,2,22085,,,
1510,2009-02-10,2,920,0.318055556,0.325,96,534,9.899999619,,25,869947,882285,2,2,22085,,,
1511,2009-02-10,2,921,0.332638889,0.339583333,61,559,10.10000038,,14,882285,896206,2,2,22085,,,
1512,2009-02-10,2,922,0.349305556,0.35625,105,292,10,,12,896206,910379,2,2,22085,,,
1513,2009-02-10,2,923,0.376388889,0.383333333,128,292,10.39999962,,12,910379,929012,2,2,22085,,,
1514,2009-02-10,2,804,0.41875,0.425694444,86,1365,10.10000038,,42,929012,944563,2,2,22085,,,
1515,2009-02-10,2,801,0.440972222,0.447916667,69,2297,10.10000038,,21,944888,960459,2,2,22085,,,
1516,2009-02-10,2,513,0.465972222,0.472916667,57,3671,10.10000038,,39,965163,983163,2,2,22085,,,
1517,2009-02-10,2,501,0.494444444,0.501388889,41,1300,10.39999962,,28,983163,1221,4,2,22085,,,
1518,2009-02-10,2,519,0.509722222,0.516666667,37,940,10.10000038,,8,1221,22388,4,1,22085,,,
1519,2009-02-10,2,504,0.525694444,0.532638889,42,1082,10.30000019,,22,22388,40026,4,1,22085,,,
1520,2009-02-10,2,520,0.552083333,0.559027778,51,4787,10.30000019,,42,43494,59962,4,1,22085,,,
1521,2009-02-11,2,704,0.332638889,0.339583333,49,1912,10,,27,62570,78750,2,2,22085,,,
1522,2009-02-11,2,706,0.350694444,0.357638889,54,1003,10.10000038,,30,78750,93853,2,2,22085,,,
1523,2009-02-11,2,707,0.374305556,0.38125,89,367,10.39999962,,32,96025,110843,2,2,22085,,,
1524,2009-02-11,2,713,0.397222222,0.404166667,100,362,10.39999962,,40,110843,124015,2,2,22085,,,
1525,2009-02-11,2,715,0.413194444,0.420138889,88,376,10.39999962,,41,124015,143250,2,2,22085,,,
1526,2009-02-11,2,716,0.428472222,0.435416667,60,471,10.19999981,,31,143250,157457,2,2,22085,,,
1527,2009-02-11,2,719,0.45625,0.459722222,31,516,10,,31,157457,165581,2,2,22085,,,first 5-mintue tow at station 719
1528,2009-02-11,2,719,0.465277778,0.46875,31,516,10,,31,165581,175358,2,2,22085,,,second 5-min tow at 719
1529,2009-02-11,2,712,0.492361111,0.499305556,133,284,11,,10,175358,189481,2,2,22085,,,
1530,2009-02-11,2,711,0.506944444,0.513194444,108,275,11.10000038,,11,189481,207012,2,2,22085,,,
1531,2009-02-11,2,724,0.538194444,0.545138889,97,265,11,,25,207012,220413,2,2,22085,,,
1532,2009-02-13,2,508,0.315277778,0.322222222,30,8570,9.699999809,,30,220417,229580,2,1,22085,,,
1533,2009-02-13,2,411,0.336805556,0.34375,42,17550,9.699999809,,24,229580,249665,2,1,22085,,,
1534,2009-02-13,2,340,0.360416667,0.367361111,36,25490,9.899999619,,17,249665,266584,2,2,22085,,,
1535,2009-02-13,2,405,0.38125,0.388194444,28,23780,10.10000038,,10,266584,285675,2,2,22085,,,
1536,2009-02-13,2,418,0.397222222,0.404166667,37,14850,9.800000191,,36,285675,311342,2,2,22085,,,
1537,2009-02-13,2,602,0.413888889,0.420833333,32,12070,9.800000191,,4,311342,339612,2,2,22085,,,
1538,2009-02-13,2,606,0.43125,0.434027778,25,10680,10.39999962,,51,339612,351393,2,2,22085,,,first 5-min tow at 606
1539,2009-02-13,2,606,0.439583333,0.443055556,25,10680,10.39999962,,51,351393,359591,2,2,22085,,,second five-minute tow
1540,2009-02-13,2,609,0.459027778,0.465972222,23,7930,10.19999981,,26,359591,375405,2,2,22085,,,
1541,2009-02-13,2,610,0.477777778,0.484722222,19,8400,10.19999981,,12,375405,396915,2,1,22085,,,
1542,2009-03-16,3,809,0.319444444,0.327777778,60,265,12.69999981,,49,396964,415615,4,2,22085,,,
1543,2009-03-16,3,812,0.342361111,0.35,62,239,12.69999981,,24,415615,433653,4,2,22085,,,
