Survey,Date,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Comments
5,2016-02-29,815,14.60000038,230,233,130,6,38-05-12.1,121-34-18.6,
5,2016-02-29,901,14.30000019,274,304,94,10,38-02-38.1,121-37-07.5,
5,2016-02-29,902,14.89999962,304,302,118,8,38-01-05.6,121-34-55.6,
5,2016-02-29,906,15.39999962,262,266,122,6,38-03-14.3,121-30-56.5,
5,2016-02-29,910,16.10000038,349,391,140,7,38-00-14.4,121-27-05.2,
5,2016-02-29,912,15.89999962,733,785,94,7,37-57-54.9,121-22-02.7,
5,2016-02-29,914,15.30000019,341,349,135,6,37-57-53.3,121-31-48.2,
5,2016-02-29,915,15.19999981,323,325,104,9,37-56-37.0,121-33-56.8,
5,2016-02-29,918,15.30000019,350,348,112,8,37-51-36.3,121-34-06.1,
5,2016-02-29,919,14.69999981,209,207,173,4,38-06-21.0,121-29-49.2,
5,2016-03-01,513,14.5,1870,3462,37,28,38-03-28.2,121-52-00.1,
5,2016-03-01,703,14.10000038,328,374,75,12,38-03-03.0,121-47-53.8,
5,2016-03-01,704,13.80000019,231,229,68,15,38-04-12.5,121-46-55.5,
5,2016-03-01,705,14.10000038,200,201,116,7,38-06-01.5,121-42-27.7,
5,2016-03-01,706,13.69999981,215,209,72,13,38-05-10.5,121-45-02.5,
5,2016-03-01,707,13.69999981,197,198,112,7,38-06-49.9,121-42-32.1,
5,2016-03-01,711,13.5,165,167,158,5,38-10-36.4,121-39-40.6,
5,2016-03-01,716,14.39999962,205,202,137,4,38-14-24.5,121-41-05.6,
5,2016-03-01,723,14.39999962,221,220,135,4,38-14-17.9,121-40-21.2,
5,2016-03-01,801,14.19999981,513,803,54,18,38-02-59.0,121-50-47.9,
5,2016-03-01,804,14.5,448,462,63,16,38-01-02.1,121-47-47.5,
5,2016-03-02,405,15.89999962,22720,30840,56,12,38-02-22.6,122-08-42.6,
5,2016-03-02,411,16.20000076,12350,23100,69,13,38-03-04.9,122-04-39.4,
5,2016-03-02,418,15.80000019,15990,29350,88,8,38-04-03.0,122-05-47.4,
5,2016-03-02,501,16,8960,10000,44,30,38-04-32.4,122-01-43.8,
5,2016-03-02,504,15.60000038,7500,9000,49,23,38-03-10.3,121-59-08.3,
5,2016-03-02,508,15.80000019,2369,5110,57,17,38-02-42.5,121-55-18.2,
5,2016-03-02,519,17.10000038,3527,4874,53,19,38-04-23.1,121-57-30.4,
5,2016-03-02,520,15.60000038,569,694,61,17,38-01-56.1,121-51-50.4,
5,2016-03-02,602,16,6340,8500,45,28,38-07-01.6,122-02-29.9,
5,2016-03-02,606,16.29999924,5600,6500,38,34,38-10-12.4,122-01-22.6,
5,2016-03-02,609,15.69999981,4895,4872,29,42,38-10-02.5,121-56-19.3,
5,2016-03-02,610,15.5,3848,3949,32,53,38-07-15.4,121-53-19.7,
5,2016-03-03,340,15.19999981,25310,30840,94,6,38-05-57.0,122-15-46.4,
5,2016-03-03,342,15.5,22970,28670,87,11,38-08-50.4,122-17-10.8,
5,2016-03-03,343,15.89999962,20660,22830,90,10,38-10-50.9,122-18-27.6,
5,2016-03-03,344,16.5,16500,19240,62,12,38-12-43.2,122-18-27.4,
5,2016-03-03,345,16.79999924,15870,17340,51,17,38-13-13.0,122-18-37.5,
5,2016-03-03,346,16.60000038,9920,12650,57,16,38-14-06.5,122-17-13.5,
5,2016-03-03,347,16.29999924,6450,10790,66,14,38-15-18.5,122-17-03.3,
5,2016-03-03,348,16.29999924,3592,7330,74,11,38-16-23.5,122-17-05.8,
5,2016-03-03,349,16.29999924,2610,5920,78,8,38-17-12.8,122-17-02.1,
6,2016-03-14,809,12.80000019,207,205,46,24,38-03-13.6,121-41-29.1,
6,2016-03-14,812,12.69999981,155,158,40,34,38-05-23.4,121-38-37.1,
6,2016-03-14,815,13,184,182,58,21,38-05-08.7,121-34-17.9,
6,2016-03-14,901,13.10000038,205,207,50,24,38-02-42.5,121-36-52.3,
6,2016-03-14,902,13.60000038,262,261,98,10,38-01-06.0,121-34-55.1,
6,2016-03-14,906,13.69999981,243,252,67,14,38-03-03.1,121-30-23.3,
6,2016-03-14,910,14.80000019,582,616,91,13,38-00-16.4,121-27-06.2,
6,2016-03-14,912,14.39999962,305,403,34,29,37-57-59.3,121-22-07.0,
6,2016-03-14,914,14.60000038,480,465,122,7,37-58-09.0,121-31-39.8,
6,2016-03-14,915,14.10000038,310,307,104,9,37-56-37.9,121-34-02.3,
6,2016-03-14,918,14.39999962,360,360,104,8,37-51-37.7,121-34-06.6,
6,2016-03-14,919,13,189,190,46,23,38-06-21.8,121-29-51.8,
6,2016-03-15,513,12.19999981,181,185,28,42,38-03-30.0,121-51-55.0,
6,2016-03-15,703,12.39999962,171,174,37,32,38-02-53.4,121-47-48.5,
6,2016-03-15,704,12.10000038,179,179,30,38,38-04-04.4,121-47-12.9,
6,2016-03-15,705,12.10000038,153,161,30,31,38-05-49.5,121-42-26.9,
6,2016-03-15,706,12.19999981,234,228,29,43,38-05-10.1,121-45-03.9,
6,2016-03-15,707,11.80000019,149,147,28,39,38-06-49.4,121-42-34.0,
6,2016-03-15,711,11.80000019,109,109,23,57,38-10-38.3,121-39-49.5,
6,2016-03-15,716,13.30000019,265,269,27,47,38-14-23.1,121-41-03.8,
6,2016-03-15,723,12.69999981,205,186,29,40,38-14-14.5,121-40-22.2,
6,2016-03-15,801,12.5,216,207,26,55,38-02-35.0,121-50-38.5,
6,2016-03-15,804,13,217,219,51,23,38-00-57.3,121-47-27.4,
6,2016-03-17,405,14,687,592,31,46,38-02-23.5,122-08-49.1,
6,2016-03-17,411,13.69999981,247,262,37,48,38-02-59.9,122-04-51.3,
6,2016-03-17,418,13.69999981,483,463,33,45,38-04-00.2,122-05-49.4,
6,2016-03-17,501,13.19999981,164,178,31,42,38-04-32.1,122-01-45.6,
6,2016-03-17,504,14.19999981,161,169,47,31,38-03-09.9,121-59-06.1,
6,2016-03-17,508,16.70000076,179,171,36,32,38-02-45.6,121-55-08.1,
6,2016-03-17,519,14.19999981,160,150,32,39,38-04-25.3,121-57-44.1,
6,2016-03-17,520,14.30000019,192,183,41,38,38-01-57.5,121-51-59.5,
6,2016-03-17,602,13.39999962,248,287,38,40,38-06-36.5,122-02-36.8,
6,2016-03-17,606,14.10000038,1084,2682,25,67,38-10-10.9,122-01-34.2,
6,2016-03-17,609,13.80000019,1519,1325,29,52,38-10-00.9,121-56-19.4,
6,2016-03-17,610,12.60000038,464,546,28,45,38-07-15.1,121-53-19.8,
1,2017-01-03,809,7,,,54,,38-03-11.4,121-41-35.7,
1,2017-01-03,812,7.800000191,,,57,,38-05-23.3,121-38-19.8,
1,2017-01-03,815,8.199999809,165,238,56,20,38-05-07.1,121-34-20.5,
1,2017-01-03,901,8.199999809,215,303,48,24,38-02-45.7,121-37-15.4,
1,2017-01-03,902,8.399999619,310,340,63,19,38-01-10.0,121-34-57.4,
1,2017-01-03,906,8.199999809,186,198,84,15,38-03-04.6,121-30-24.1,
1,2017-01-03,910,8.399999619,315,347,84,13,38-00-10.0,121-27-01.9,
1,2017-01-03,912,9.100000381,983,1005,119,7,37-58-06.8,121-22-15.0,
1,2017-01-03,914,8.300000191,271,283,96,11,37-58-09.4,121-31-41.4,
1,2017-01-03,915,8.300000191,296,297,81,17,37-56-37.9,121-33-59.7,
1,2017-01-03,918,8.300000191,392,397,74,11,37-51-33.5,121-34-03.3,
1,2017-01-03,919,8.5,160,165,103,12,38-06-19.7,121-29-40.7,
1,2017-01-04,513,8.300000191,201,224,42,42,38-03-31.7,121-52-07.7,
1,2017-01-04,703,8.5,222,236,42,39,38-02-56.9,121-47-54.5,
1,2017-01-04,704,8.300000191,177,184,50,26,38-04-00.6,121-47-19.0,
1,2017-01-04,705,8.600000381,176,178,65,26,38-06-01.8,121-42-27.3,
1,2017-01-04,706,8.5,178,182,52,28,38-05-08.9,121-45-06.6,
1,2017-01-04,707,8.5,182,184,70,22,38-07-00.4,121-42-19.3,
1,2017-01-04,711,8.699999809,162,163,63,25,38-10-37.5,121-39-43.2,
1,2017-01-04,716,8.5,251,252,50,35,38-14-24.3,121-41-10.6,
1,2017-01-04,723,8.5,236,241,49,34,38-14-18.6,121-40-22.4,
1,2017-01-04,801,8.5,241,242,39,50,38-02-38.6,121-50-35.0,
1,2017-01-04,804,8.5,265,265,50,46,38-00-58.8,121-47-27.5,
1,2017-01-05,405,9.300000191,16140,19410,46,43,38-02-23.7,122-08-47.1,
1,2017-01-05,411,8.800000191,7020,7710,22,63,38-03-03.5,122-04-42.7,
1,2017-01-05,418,8.800000191,9960,14920,28,42,38-03-57.2,122-05-51.2,
1,2017-01-05,501,8.600000381,2233,2428,25,73,38-04-27.3,122-01-37.9,
1,2017-01-05,504,8.699999809,1247,2020,29,49,38-03-12.6,121-59-17.6,
1,2017-01-05,508,8.300000191,277,287,32,43,38-02-54.1,121-55-03.8,
1,2017-01-05,519,8.600000381,339,349,27,56,38-04-25.0,121-57-39.0,
1,2017-01-05,520,8.5,248,227,37,35,38-01-55.4,121-51-56.8,
1,2017-01-05,602,8.800000191,3019,4524,20,82,38-06-31.9,122-02-35.8,
1,2017-01-05,606,8.300000191,1771,1926,12,124,38-10-10.8,122-01-27.6,
1,2017-01-05,609,8.100000381,3114,3118,22,59,38-10-01.9,121-56-12.4,
1,2017-01-05,610,8.199999809,1203,1240,39,47,38-07-16.5,121-53-20.0,
1,2017-01-06,340,8.800000191,17120,23210,42,28,38-05-45.1,122-15-34.5,
1,2017-01-06,342,8.5,12080,18850,43,40,38-08-50.3,122-17-15.7,
1,2017-01-06,343,8.899999619,9820,11220,38,34,38-10-55.2,122-18-27.4,
1,2017-01-06,344,9.199999809,4368,6340,20,94,38-12-39.6,122-18-26.3,
1,2017-01-06,345,9.5,2093,3203,18,130,38-13-27.1,122-18-30.9,
1,2017-01-06,346,9.5,455,511,22,81,38-14-14.6,122-17-13.2,
1,2017-01-06,347,9.600000381,287,311,29,58,38-15-17.2,122-17-04.1,
1,2017-01-06,348,9.300000191,263,260,38,43,38-16-23.0,122-17-07.1,
1,2017-01-06,349,9.199999809,240,276,36,35,38-17-09.1,122-17-04.9,
2,2017-01-17,804,8.899999619,149,,30,62,38-01-03.5,121-47-53.3,
2,2017-01-17,809,8.899999619,132,130,32,71,38-03-00.5,121-41-47.2,
2,2017-01-17,812,8.899999619,134,186,20,63,38-05-23.1,121-38-27.9,
2,2017-01-17,815,8.899999619,135,131,28,57,38-05-01.0,121-34-16.9,
2,2017-01-17,902,9.300000191,241,248,48,28,38-01-09.1,121-34-56.7,
2,2017-01-17,906,9.699999809,211,213,38,32,38-03-00.0,121-30-21.1,
2,2017-01-17,910,10,206,204,38,32,38-00-04.1,121-26-56.3,
2,2017-01-17,912,9.600000381,174,174,31,30,37-58-05.9,121-22-13.0,
2,2017-01-17,914,10.10000038,264,287,41,24,37-58-08.0,121-31-42.8,
2,2017-01-17,915,9.399999619,303,307,70,20,37-56-38.8,121-34-05.2,
2,2017-01-17,918,9.5,365,363,67,15,37-51-33.6,121-34-03.4,
2,2017-01-17,919,9.300000191,155,156,46,28,38-06-18.5,121-29-36.6,
2,2017-01-18,703,8.5,129,129,19,103,38-02-58.4,121-47-52.0,
2,2017-01-18,704,8.300000191,153,153,16,122,38-04-02.1,121-47-15.2,
2,2017-01-18,705,8.399999619,105,107,19,93,38-06-00.8,121-42-32.0,
2,2017-01-18,706,8.300000191,145,145,16,109,38-05-13.0,121-44-54.6,
2,2017-01-18,707,8.199999809,151,158,22,108,38-06-47.8,121-42-33.6,
2,2017-01-18,711,8.399999619,94,95,18,82,38-10-38.2,121-39-46.5,
2,2017-01-18,716,8.100000381,184,192,21,127,38-14-17.5,121-41-04.8,
2,2017-01-18,723,8.199999809,140,138,16,103,38-14-19.8,121-40-20.9,
2,2017-01-18,901,9.100000381,166,169,24,60,38-02-47.5,121-37-07.1,
2,2017-01-19,411,9.300000191,170,171,20,119,38-02-59.3,122-04-57.1,
2,2017-01-19,418,9,174,181,16,149,38-03-55.0,122-05-52.0,
2,2017-01-19,501,8.899999619,141,138,16,125,38-04-24.6,122-01-31.7,
2,2017-01-19,504,9.300000191,141,142,25,101,38-03-12.1,121-59-16.9,
2,2017-01-19,508,8.800000191,143,143,21,114,38-02-52.9,121-55-04.1,
2,2017-01-19,513,8.899999619,131,132,21,123,38-03-30.5,121-52-10.4,
2,2017-01-19,519,9.199999809,137,162,23,124,38-04-24.6,121-57-39.5,
2,2017-01-19,520,9.199999809,146,146,25,84,38-01-54.8,121-52-00.2,
2,2017-01-19,602,8.800000191,151,160,17,136,38-06-55.2,122-02-27.8,
2,2017-01-19,606,9.100000381,682,843,16,208,38-10-13.3,122-01-37.9,
2,2017-01-19,609,8.800000191,652,592,18,151,38-10-01.9,121-56-18.5,
2,2017-01-19,610,8.600000381,2991,300,19,144,38-07-11.7,121-53-19.6,
2,2017-01-19,801,9.399999619,152,151,23,81,38-02-42.3,121-50-40.7,
2,2017-01-20,340,9.100000381,2184,3429,17,132,38-05-50.9,122-15-41.0,
2,2017-01-20,342,9.100000381,2333,3146,19,110,38-08-43.5,122-17-16.3,
2,2017-01-20,343,9.800000191,1185,1303,16,178,38-10-53.9,122-18-35.5,
2,2017-01-20,344,10.89999962,233,266,14,182,38-12-35.9,122-18-25.6,
2,2017-01-20,345,10.60000038,188,194,15,231,38-13-24.0,122-18-33.2,
2,2017-01-20,346,10.5,177,180,12,316,38-14-00.1,122-17-15.5,
2,2017-01-20,347,10.5,163,168,10,376,38-15-16.1,122-17-04.0,
2,2017-01-20,348,10.39999962,158,157,13,399,38-16-22.1,122-17-08.7,
2,2017-01-20,349,10.39999962,155,155,17,382,38-17-09.2,122-17-05.8,
2,2017-01-20,405,8.899999619,749,1328,23,101,38-02-25.5,122-08-54.7,
3,2017-01-30,809,9.199999809,175,180,25,,38-02-59.7,121-41-47.0,
3,2017-01-30,812,9.300000191,165,163,27,,38-05-24.6,121-38-30.6,
3,2017-01-30,815,9.5,172,167,34,,38-05-12.8,121-34-21.1,
3,2017-01-30,901,9.600000381,185,184,42,,38-02-49.4,121-37-20.1,
3,2017-01-30,902,9.899999619,272,265,62,,38-01-11.1,121-34-56.9,
3,2017-01-30,906,10.30000019,207,208,51,,38-02-56.8,121-30-18.5,
3,2017-01-30,910,10.30000019,197,200,40,,38-00-04.8,121-26-58.5,
3,2017-01-30,912,10.39999962,203,211,40,,37-57-58.4,121-22-05.0,
3,2017-01-30,914,10.60000038,257,272,42,,37-57-59.6,121-31-51.4,
3,2017-01-30,915,10,356,350,52,,37-56-37.3,121-34-01.8,
3,2017-01-30,918,10.19999981,370,401,55,,37-51-37.3,121-34-07.2,
3,2017-01-30,919,9.600000381,147,154,42,,38-06-19.4,121-29-43.7,
3,2017-01-31,703,9.5,171,171,33,43,38-03-07.2,121-47-58.1,
3,2017-01-31,704,9.699999809,201,202,24,62,38-04-03.2,121-47-15.5,
3,2017-01-31,705,9.399999619,160,157,36,37,38-06-01.1,121-42-27.0,
3,2017-01-31,706,9.300000191,161,160,34,49,38-05-11.4,121-44-54.2,
3,2017-01-31,707,9.5,186,183,27,58,38-06-46.1,121-42-33.8,
3,2017-01-31,711,9.399999619,134,135,27,49,38-10-35.1,121-39-41.1,
3,2017-01-31,716,10.10000038,314,306,22,82,38-14-22.6,121-41-09.4,
3,2017-01-31,723,9.800000191,210,225,30,55,38-14-10.8,121-40-24.6,
3,2017-01-31,804,9.800000191,200,200,31,35,38-01-01.1,121-47-39.5,
3,2017-02-01,340,9.5,1930,423,,136,38-05-44.2,122-15-36.0,
3,2017-02-01,342,9.800000191,1588,1600,,149,38-08-50.2,122-17-19.6,
3,2017-02-01,343,10.19999981,1551,1635,,100,38-10-52.3,122-18-26.2,
3,2017-02-01,344,10.5,618,1105,,39,38-12-42.8,122-18-28.9,
3,2017-02-01,345,10.5,547,552,,54,38-13-23.7,122-18-33.2,
3,2017-02-01,346,10.80000019,455,415,,20,38-14-08.8,122-17-14.4,
3,2017-02-01,347,10.69999981,362,367,,18,38-15-18.2,122-17-03.5,
3,2017-02-01,348,10.89999962,353,358,,17,38-16-22.9,122-17-07.2,
3,2017-02-01,349,11.30000019,331,343,,15,38-17-07.6,122-17-07.2,
3,2017-02-01,405,9.399999619,347,342,18,108,38-02-21.9,122-08-58.2,
3,2017-02-01,411,9.399999619,253,252,24,64,38-03-02.6,122-04-41.5,
3,2017-02-01,418,9.399999619,213,223,21,76,38-03-56.3,122-05-48.0,
3,2017-02-01,501,9.300000191,170,176,31,54,38-04-26.9,122-01-37.1,
3,2017-02-01,504,9.5,199,240,36,42,38-03-09.9,121-59-12.6,
3,2017-02-01,508,9.199999809,168,183,26,48,38-02-48.5,121-55-00.5,
3,2017-02-01,513,9.199999809,173,174,29,44,38-03-33.7,121-51-58.6,
3,2017-02-01,519,9.399999619,195,195,24,60,38-04-24.4,121-57-36.0,
3,2017-02-01,520,9.600000381,209,212,37,33,38-01-54.6,121-51-51.7,
3,2017-02-01,602,9.100000381,189,212,28,64,38-07-04.4,122-02-36.2,
3,2017-02-01,606,9.399999619,1255,1320,17,117,38-10-10.3,122-01-25.0,
3,2017-02-01,609,9.300000191,894,920,22,82,38-10-01.3,121-56-21.7,
3,2017-02-01,610,9.199999809,533,550,23,52,38-07-21.2,121-53-20.2,
3,2017-02-01,801,9.100000381,187,188,34,43,38-02-39.1,121-50-42.7,
4,2017-02-13,809,11.10000038,109,101,12,128,38-03-04.5,121-41-40.8,
4,2017-02-13,812,11.69999981,116,120,12,123,38-05-24.0,121-38-27.7,
4,2017-02-13,815,11.80000019,120,116,12,123,38-05-06.1,121-34-17.0,
4,2017-02-13,901,11.80000019,140,146,23,75,38-02-48.1,121-37-23.8,
4,2017-02-13,902,12.19999981,241,234,89,25,38-01-11.2,121-34-56.4,
4,2017-02-13,906,12.69999981,194,189,31,51,38-02-59.0,121-30-20.7,
4,2017-02-13,910,12.5,203,201,36,38,38-00-12.0,121-27-03.3,
4,2017-02-13,912,12.69999981,195,179,33,44,37-58-02.1,121-22-10.6,
4,2017-02-13,914,13,265,273,61,27,37-58-01.7,121-31-51.2,
4,2017-02-13,915,12.39999962,305,289,75,26,37-56-36.7,121-34-01.7,
4,2017-02-13,918,13,362,365,79,33,37-51-36.8,121-34-06.4,
4,2017-02-14,513,11.39999962,102,105,16,137,38-03-29.8,121-52-11.3,
4,2017-02-14,703,10.69999981,94,94,13,164,38-02-59.1,121-47-52.3,
4,2017-02-14,704,11.39999962,120,120,13,214,38-04-01.3,121-47-13.2,
4,2017-02-14,705,10.60000038,80,83,11,167,38-06-05.4,121-42-28.6,
4,2017-02-14,706,11.39999962,123,122,15,221,38-05-07.7,121-45-06.6,
4,2017-02-14,707,11.19999981,120,117,12,199,38-06-44.4,121-42-35.1,
4,2017-02-14,711,9.899999619,69,70,16,133,38-10-35.0,121-39-37.1,
4,2017-02-14,716,11.89999962,147,178,13,280,38-14-20.1,121-41-06.2,
4,2017-02-14,723,10.19999981,79,81,16,130,38-14-17.6,121-40-21.6,
4,2017-02-14,801,12.19999981,126,124,17,94,38-02-46.7,121-50-42.4,
4,2017-02-14,804,12.39999962,159,144,22,74,38-01-03.2,121-47-48.7,
4,2017-02-14,919,11.30000019,112,108,16,76,38-06-21.4,121-29-50.7,
4,2017-02-15,418,11.30000019,114,116,11,215,38-03-56.7,122-05-53.3,
4,2017-02-15,501,11.80000019,123,127,10,243,38-04-24.0,122-01-30.0,
4,2017-02-15,504,11.89999962,151,134,17,108,38-03-10.0,121-59-13.0,
4,2017-02-15,508,11.19999981,123,152,10,205,38-02-52.3,121-55-08.0,
4,2017-02-15,519,11.80000019,133,139,12,191,38-04-24.8,121-57-38.9,
4,2017-02-15,520,11.80000019,147,149,20,105,38-01-55.8,121-52-05.3,
4,2017-02-15,602,11.89999962,129,135,12,216,38-07-01.1,122-02-35.5,
4,2017-02-15,606,11.80000019,332,333,10,223,38-10-12.4,122-01-37.9,
4,2017-02-15,609,11.69999981,260,240,12,273,38-10-01.7,121-56-31.9,
4,2017-02-15,610,11.30000019,211,213,12,199,38-07-19.1,121-53-20.5,
4,2017-02-16,340,12.30000019,305,293,12,176,38-05-50.1,122-15-41.4,
4,2017-02-16,342,12.69999981,474,506,12,182,38-08-41.7,122-17-12.7,
4,2017-02-16,343,13.69999981,725,753,15,120,38-10-51.4,122-18-27.8,
4,2017-02-16,344,13.69999981,367,372,26,45,38-12-36.9,122-18-26.0,
4,2017-02-16,345,13.89999962,340,341,38,40,38-13-12.4,122-18-38.3,
4,2017-02-16,346,14.10000038,351,331,29,42,38-13-58.6,122-17-17.7,
4,2017-02-16,347,14.30000019,282,281,42,35,38-15-12.5,122-17-05.4,
4,2017-02-16,348,13.80000019,263,263,30,66,38-16-24.2,122-17-05.1,
4,2017-02-16,349,14,261,260,12,103,38-17-10.1,122-17-04.0,
4,2017-02-16,405,11.80000019,158,157,19,190,38-02-22.9,122-08-46.0,
4,2017-02-16,411,11.30000019,135,136,15,116,38-03-00.9,122-04-51.9,
5,2017-02-27,405,10.30000019,217,240,18,129,38-02-22.1,122-08-36.2,
5,2017-02-27,411,10.60000038,139,161,19,79,38-03-04.1,122-04-39.8,
5,2017-02-27,418,10.30000019,140,125,22,91,38-03-57.7,122-05-54.8,
5,2017-02-27,501,11.10000038,146,145,18,90,38-04-20.6,122-01-24.3,
5,2017-02-27,504,11.30000019,161,167,29,48,38-03-09.0,121-59-13.7,
5,2017-02-27,508,11.30000019,157,146,27,47,38-02-49.1,121-55-07.5,
5,2017-02-27,519,10.60000038,155,155,15,110,38-04-26.3,121-57-20.9,
5,2017-02-27,520,11.19999981,189,191,31,35,38-01-53.3,121-51-46.1,
5,2017-02-27,602,9.899999619,165,172,15,116,38-06-59.4,122-02-23.0,
5,2017-02-27,606,10.39999962,408,412,17,130,38-10-12.7,122-01-39.7,
5,2017-02-27,609,9.899999619,305,330,18,153,38-10-01.4,121-56-28.2,
5,2017-02-27,610,10,447,428,18,116,38-07-21.4,121-53-20.7,
5,2017-02-27,809,10.69999981,146,152,35,35,,,"GPS must have been stuck, coordinates didn't change for three statiosn.  Removed from database TT 07202017"
5,2017-02-27,812,10.80000019,161,162,26,33,,,"GPS must have been stuck, coordinates didn't change for three statiosn.  Removed from database TT 07202017"
5,2017-02-27,815,11.5,188,190,37,29,38-05-09.7,121-34-19.1,
5,2017-02-27,901,10.69999981,157,160,33,34,,,"GPS must have been stuck, coordinates didn't change for three statiosn.  Removed from database TT 07202017"
5,2017-02-27,902,11.19999981,249,255,44,24,38-01-10.9,121-34-56.7,
5,2017-02-27,906,11.89999962,178,185,39,31,38-03-00.4,121-30-21.3,
5,2017-02-27,910,11.80000019,169,170,30,32,38-00-09.9,121-27-02.1,
5,2017-02-27,912,11.69999981,168,141,21,31,37-58-03.8,121-22-12.0,
5,2017-02-27,919,10.89999962,135,134,38,23,38-06-18.9,121-29-35.8,
5,2017-02-28,513,11.19999981,138,134,12,43,38-03-27.1,121-52-12.8,
5,2017-02-28,703,10.30000019,107,115,22,60,38-03-00.4,121-47-48.7,
5,2017-02-28,704,10.39999962,156,157,18,115,38-04-03.9,121-47-11.5,
5,2017-02-28,705,9.199999809,82,86,27,52,38-06-02.7,121-42-29.0,
5,2017-02-28,706,10.10000038,157,153,20,111,38-05-12.1,121-44-58.4,
5,2017-02-28,707,9.699999809,153,156,19,99,38-06-44.9,121-42-33.4,
5,2017-02-28,711,8.800000191,77,80,32,45,38-10-35.8,121-39-41.8,
5,2017-02-28,716,10.19999981,245,243,16,106,38-14-26.2,121-41-12.9,
5,2017-02-28,723,9.100000381,111,115,30,41,38-14-19.8,121-40-20.2,
5,2017-02-28,801,11.30000019,159,159,32,37,38-02-48.7,121-50-41.8,
5,2017-02-28,804,12.5,211,214,41,28,38-01-02.9,121-47-49.0,
5,2017-03-02,340,10.60000038,454,457,16,103,38-05-45.7,122-15-37.3,
5,2017-03-02,342,11.10000038,700,703,17,113,38-08-40.5,122-17-10.9,
5,2017-03-02,343,13.10000038,886,824,16,105,38-10-57.2,122-18-37.5,
5,2017-03-02,344,12.39999962,495,483,49,34,38-12-58.4,122-18-36.7,
5,2017-03-02,345,11.80000019,424,430,39,25,38-13-10.8,122-18-38.1,
5,2017-03-02,346,11.89999962,367,373,52,20,38-14-03.5,122-17-14.6,
5,2017-03-02,347,12.30000019,340,346,49,18,38-15-15.8,122-17-03.9,
5,2017-03-02,348,12.89999962,330,328,51,23,38-16-22.2,122-17-09.0,
5,2017-03-02,349,12.89999962,317,321,46,17,38-17-19.5,122-16-59.8,
6,2017-03-13,809,13.39999962,180,175,50,18,38-03-03.1,121-41-43.5,
6,2017-03-13,812,15.10000038,161,160,62,17,38-05-22.4,121-38-22.5,
6,2017-03-13,815,15.69999981,189,135,68,11,38-05-06.9,121-34-17.5,
6,2017-03-13,901,13.60000038,191,189,61,14,38-02-47.1,121-37-12.4,
6,2017-03-13,902,14.30000019,205,205,87,11,38-01-13.1,121-34-56.5,
6,2017-03-13,906,15.39999962,175,175,65,13,38-03-03.3,121-30-24.1,
6,2017-03-13,910,15.30000019,180,179,62,14,38-00-22.4,121-27-11.4,
6,2017-03-13,912,15.89999962,169,170,68,15,37-58-01.8,121-22-10.4,
6,2017-03-13,914,14.89999962,185,184,74,12,37-58-11.0,121-31-37.5,
6,2017-03-13,915,14.30000019,167,169,65,15,37-56-37.7,121-34-02.9,
6,2017-03-13,918,14.39999962,160,161,53,19,37-51-44.1,121-34-13.1,
6,2017-03-13,919,13.69999981,109,109,74,13,38-06-19.2,121-29-42.0,
6,2017-03-14,513,13.39999962,190,191,33,31,38-03-27.0,121-52-11.9,
6,2017-03-14,703,13.5,177,176,43,26,38-03-11.0,121-47-51.9,
6,2017-03-14,704,13.19999981,181,187,25,43,38-04-00.1,121-47-18.8,
6,2017-03-14,705,13.60000038,166,166,34,29,38-05-51.3,121-42-29.0,
6,2017-03-14,706,13.39999962,189,188,32,43,38-05-09.3,121-45-04.8,
6,2017-03-14,707,13.10000038,151,155,34,45,38-06-49.5,121-42-28.4,
6,2017-03-14,711,12.89999962,133,133,23,51,38-10-37.2,121-39-48.3,
6,2017-03-14,716,17.29999924,352,346,37,22,38-14-17.1,121-41-04.4,
6,2017-03-14,723,15.89999962,304,333,46,31,38-14-17.1,121-40-21.6,
6,2017-03-14,801,13.5,182,184,41,24,38-02-52.2,121-50-46.6,
6,2017-03-14,804,13.80000019,200,212,53,18,38-01-01.9,121-47-47.1,
6,2017-03-15,405,14.80000019,386,378,25,92,38-02-21.9,122-08-55.5,
6,2017-03-15,411,14.10000038,265,273,35,54,38-03-00.4,122-04-50.1,
6,2017-03-15,418,14.10000038,203,213,33,59,38-03-49.9,122-06-00.1,
6,2017-03-15,501,14,188,190,30,52,38-04-27.7,122-01-43.4,
6,2017-03-15,504,14.30000019,194,207,44,41,38-03-11.6,121-59-17.9,
6,2017-03-15,508,14.10000038,180,189,37,56,38-02-51.3,121-55-05.8,
6,2017-03-15,519,14.39999962,200,213,28,90,38-04-26.2,121-57-36.7,
6,2017-03-15,520,14.80000019,183,186,62,33,38-01-55.4,121-51-50.1,
6,2017-03-15,602,13.80000019,213,287,27,75,38-07-00.5,122-02-34.7,
6,2017-03-15,606,14.80000019,881,893,22,104,38-10-13.1,122-01-37.6,
6,2017-03-15,609,14.69999981,647,643,21,76,38-10-00.8,121-56-26.4,
6,2017-03-15,610,14.30000019,513,513,29,56,38-07-16.3,121-53-19.9,
6,2017-03-16,340,16.29999924,249,242,,53,38-05-55.2,122-15-45.5,
6,2017-03-16,342,14.89999962,274,265,23,76,38-08-43.7,122-17-15.6,
6,2017-03-16,343,16,1655,1703,27,91,38-10-53.5,122-18-34.5,
