SurveySeason,StationCode,Station_Longitude,Station_Latitude,Region,SubRegion,category,CatchData,EnvData
EDSM_Kodiak,19-29-CQS01,-122.16532,38.04063,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,18-04-CQS02,-122.16432,38.02922,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,18-12-CQS01,-122.16347,38.03117,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,19-19-CQS02,-122.16318,38.04211,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,CQS59,-122.16255,38.0395,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,CQS62,-122.16166,38.03416,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,20-29-CQS02,-122.16019,38.03974,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,19-53-CQS01,-122.15912,38.03987,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,19-19-CQS01,-122.15771,38.03855,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,19-24-CQS02,-122.15734,38.02628,Far West,Carquinez Strait,intermediate,TRUE,TRUE
EDSM_Kodiak,CQS102,-122.1572135,38.03444859,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,19-32-CQS02,-122.15627,38.03897,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,20-30-CQS02,-122.15561,38.03701,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,20-03-CQS03,-122.155,38.02636,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,19-51-CQS01,-122.15457,38.03329,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,19-21-CQS01,-122.15441,38.03681,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,18-34-CQS01,-122.15424,38.02672,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,19-20-CQS01,-122.15216,38.03494,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,18-01-CQS01,-122.15145,38.04033,Far West,Carquinez Strait,intermediate,TRUE,TRUE
EDSM_Kodiak,20-33-CQS01,-122.15115,38.02702,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,18-03-CQS05,-122.15025,38.03828,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,CQS208,-122.150081,38.03557617,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,18-04-CQS01,-122.1477,38.02686,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,CQS53,-122.14683,38.03603,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,20-11-CQS01,-122.14618,38.03274,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,20-03-CQS01,-122.14556,38.03766,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,20-35-CQS01,-122.1454,38.03582,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,20-26-CQS01,-122.1448,38.03918,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,18-17-CQS01,-122.14382,38.03876,Far West,Carquinez Strait,deep,TRUE,TRUE
EDSM_Kodiak,20-09-CQS01,-122.14313,38.03458,Far West,Carquinez Strait,very deep,TRUE,TRUE
EDSM_Kodiak,18-30-SBW02,-122.14176,38.03803,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-52-SBW02,-122.14125,38.03876,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-11-SBW01,-122.13997,38.03964,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-17-SBW02,-122.13945,38.03245,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-03-SBW03,-122.13908,38.03093,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-17-SBW02,-122.13894,38.034910000000004,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-03-SBW01,-122.13871,38.03965,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-25-SBW01,-122.13795,38.03008,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-05-SBW01,-122.13714,38.04033,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-09-SBW01,-122.13647,38.03697,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-25-SBW02,-122.13496,38.03463,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-35-SBW01,-122.13453,38.03355,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW106,-122.1343036,38.0363545,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-10-SBW01,-122.12994,38.04145,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-05-SBW01,-122.1292,38.03624,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-22-SBW01,-122.12795,38.03621,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW101,-122.1278275,38.03494286,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-21-SBW01,-122.12624,38.04554,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-23-SBW01,-122.12498,38.03696,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-21-SBW02,-122.12467,38.04071,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW62,-122.1244,38.03651,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-30-SBW01,-122.12415,38.05048,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-24-SBW03,-122.12325,38.04841,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-25-SBW01,-122.12284,38.03716,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW64,-122.12277,38.04269,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-05-SBW01,-122.12264,38.03702,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-49-SBW01,-122.12245,38.03482,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,SBW102,-122.1215894,38.0495915,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-21-SBW01,-122.1204,38.05441,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-05-SBW03,-122.12031,38.05539,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-02-SBW02,-122.12025,38.05297,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-27-SBW01,-122.12017,38.0366,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-30-SBW01,-122.11991,38.04608,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-22-SBW01,-122.11892,38.04174,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-29-SBW02,-122.11872,38.0445,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-15-SBW02,-122.11785,38.0532,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-24-SBW01,-122.1177,38.03798,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-32-SBW01,-122.11755,38.0433,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-32-SBW01,-122.11746,38.05722,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-17-SBW04,-122.11743,38.03815,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-09-SBW02,-122.11709,38.04053,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW63,-122.11704,38.05494,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-12-SBW01,-122.11582,38.05904,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-24-SBW02,-122.11566,38.04326,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-19-SBW02,-122.11505,38.04634,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-07-SBW01,-122.11379,38.05522,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-33-SBW01,-122.11287,38.05031,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-11-SBW05,-122.11258,38.0558,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW54,-122.1122,38.04483,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-14-SBW03,-122.11176,38.06492,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-19-SBW01,-122.11141,38.05668,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-11-SBW02,-122.11124,38.04058,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-53-SBW01,-122.11123,38.06484,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-29-SBW01,-122.11118,38.04595,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-29-SBW02,-122.11066,38.05113,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-51-SBW02,-122.11063,38.06351,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-18-SBW02,-122.11039,38.0508,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-17-SBW01,-122.11036,38.05479,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-26-SBW02,-122.11021,38.04989,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-34-SBW01,-122.1102,38.06238,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-27-SBW02,-122.10977,38.04264,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW110,-122.109314,38.04998776,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-16-SBW01,-122.10899,38.0545,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW108,-122.1089633,38.05679225,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-16-SBW04,-122.10852,38.05986,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-28-SBW01,-122.10777,38.06113,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-31-SBW01,-122.1074,38.06062,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-16-SBW01,-122.1073,38.04703,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,17-51-SBW02,-122.10685,38.04683,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW58,-122.10676,38.04808,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-04-SBW01,-122.10675,38.04595,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-12-SBW04,-122.10674,38.06739,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-12-SBW02,-122.10673,38.05707,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-18-SBW02,-122.10666,38.05355,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,SBW60,-122.10629,38.06882,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-49-SBW03,-122.10624,38.05603,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-10-SBW02,-122.10609,38.05134,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,19-52-SBW03,-122.10584,38.06125,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-31-SBW01,-122.10547,38.06012,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-SBW01,-122.10533,38.06666,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-35-SBW02,-122.10498,38.05731,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-28-SBW01,-122.10493,38.04611,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-04-SBW02,-122.10485,38.07124,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-23-SBW01,-122.10482,38.06542,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-10-SBW02,-122.10477,38.05166,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-14-SBW01,-122.10473,38.04681,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-04-SBW03,-122.10469,38.05165,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-09-SBW01,-122.10397,38.07405,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,19-18-SBW01,-122.1035,38.06528,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-51-SBW01,-122.10307,38.07468,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-30-SBW03,-122.10302,38.0637,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-17-SBW01,-122.10211,38.0505,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-08-SBW01,-122.10203,38.04375,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-32-SBW02,-122.10195,38.05822,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-51-SBW01,-122.10191,38.04373,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-06-SBW02,-122.10133,38.05779,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-10-SBW01,-122.10104,38.05044,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-29-SBW01,-122.10082,38.0701,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-34-SBW03,-122.10062,38.07147,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-25-SBW02,-122.10006,38.05928,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-21-SBW02,-122.09986,38.04866,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-01-SBW01,-122.09982,38.07766,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-06-SBW04,-122.09957,38.0588,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-20-SBW01,-122.09918,38.06887,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-03-SBW01,-122.09871,38.0786,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-08-SBW03,-122.09836,38.04725,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-27-SBW01,-122.09821,38.07677,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-04-SBW01,-122.09793,38.04571,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-09-SBW03,-122.09725,38.05291,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-16-SBW03,-122.09723,38.06713,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW55,-122.09695,38.06682,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-07-SBW02,-122.09695,38.07729,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-14-SBW02,-122.09693,38.05322,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,20-12-SBW02,-122.09661,38.05164,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-11-SBW01,-122.09592,38.07656,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,SBW104,-122.0958053,38.07291828,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-50-SBW02,-122.09564,38.05379,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-14-SBW03,-122.09552,38.06624,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,SBW51,-122.09504,38.07208,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-21-SBW02,-122.09489,38.06188,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-06-SBW02,-122.09449,38.06419,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-02-SBW02,-122.0941,38.05315,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-49-SBW01,-122.09407,38.05292,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-27-SBW03,-122.09395,38.04722,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-14-SBW01,-122.0939,38.07672,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-07-SBW01,-122.09303,38.05457,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-17-SBW01,-122.09265,38.08348,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-08-SBW04,-122.09241,38.05571,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-29-SBW01,-122.09211,38.04827,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-23-SBW01,-122.09208,38.08155,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-02-SBW02,-122.09181,38.06533,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-15-SBW01,-122.09177,38.05083,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-24-SBW01,-122.09126,38.07097,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-06-SBW01,-122.09105,38.07622,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-13-SBW02,-122.091,38.08011,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-32-SBW01,-122.0906,38.07362,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-35-SBW03,-122.09048,38.07871,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-33-SBW01,-122.08974,38.07388,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-22-SBW02,-122.0897,38.0522,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-09-SBW02,-122.08945,38.0517,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-20-SBW02,-122.08912,38.06611,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-01-SBW03,-122.08807,38.07914,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-SBW02,-122.08806,38.04891,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-19-SBW01,-122.08758,38.07036,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,20-13-SBW01,-122.08742,38.05736,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-09-SBW01,-122.08739,38.05154,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-16-SBW01,-122.08721,38.07851,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW107,-122.0869485,38.0856577,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-07-SBW01,-122.08686,38.05192,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-34-SBW01,-122.08659,38.07656,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-23-SBW02,-122.08637,38.05475,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-11-SBW02,-122.08606,38.05133,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-33-SBW01,-122.08604,38.05376,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-30-SBW02,-122.08588,38.08913,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,19-31-SBW02,-122.08566,38.08309,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-27-SBW02,-122.08543,38.07806,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-18-SBW01,-122.08525,38.06562,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,19-15-SBW01,-122.08511,38.05493,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-01-SBW01,-122.08454,38.06805,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-21-SBW03,-122.08393,38.05088,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-33-SBW02,-122.08377,38.06665,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,20-02-SBW01,-122.08369,38.05316,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-06-SBW01,-122.08368,38.08777,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-35-SBW01,-122.08358,38.05551,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-26-SBW01,-122.0831,38.07447,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-08-SM06,-122.08272,38.13744,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,19-50-SM05,-122.08266,38.13549,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,20-23-SM02,-122.08253,38.12647,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,18-52-SBW04,-122.08225,38.05026,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-13-SM02,-122.08223,38.13139,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,18-03-SBW02,-122.08221,38.08314,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,18-33-SM03,-122.08212,38.13586,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,SBW52,-122.0821,38.08609,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-03-SM06,-122.08208,38.13177,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,20-29-SM01,-122.082,38.12835,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,20-08-SM06,-122.08199,38.12671,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,18-29-SM02,-122.08195,38.12701,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,19-29-SM02,-122.08179,38.12646,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,20-08-SBW02,-122.08148,38.06813,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-03-SBW02,-122.08139,38.06854,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-25-SBW01,-122.08133,38.09005,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-19-SM02,-122.08119,38.13916,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,20-32-SM03,-122.08062,38.13925,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,19-28-SBW02,-122.08054,38.09027,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-20-SBW01,-122.08028,38.08775,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-28-SBW03,-122.08014,38.06875,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-06-SBW03,-122.07942,38.07368,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,20-13-SBW02,-122.07916,38.08171,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-12-SBW03,-122.07844,38.05428,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,SBW56,-122.0783,38.06893,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-11-SBW03,-122.07829,38.09361,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,SBW105,-122.0781812,38.07023459,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-28-SM03,-122.07802,38.13964,West,Suisun Marsh,deep,TRUE,TRUE
EDSM_Kodiak,18-09-SBW03,-122.0779,38.07756,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,20-08-SBW03,-122.07771,38.09068,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-12-SM03,-122.07735,38.12241,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,18-34-SBW01,-122.07727,38.07184,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,20-06-SBW03,-122.07698,38.08336,Far West,West Suisun Bay,intermediate,TRUE,TRUE
EDSM_Kodiak,18-52-SBW02,-122.0761,38.0766,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,SBW53,-122.07607,38.05428,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-53-SM06,-122.07604,38.13944,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,19-14-SBW01,-122.07604,38.09035,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-06-SM03,-122.0756,38.13923,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,SBW59,-122.07545,38.08863,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-24-SM03,-122.07543,38.13977,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,19-26-SBW01,-122.07529,38.05326,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-53-SM05,-122.07479,38.12087,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,19-08-SBW01,-122.07457,38.08789,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,19-32-SM02,-122.07454,38.13968,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,SBW109,-122.0745377,38.05895024,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-SBW03,-122.07397,38.0783,Far West,West Suisun Bay,deep,TRUE,TRUE
EDSM_Kodiak,18-27-SBW01,-122.07396,38.09057,Far West,West Suisun Bay,very deep,TRUE,TRUE
EDSM_Kodiak,19-15-SM02,-122.07325,38.13925,West,Suisun Marsh,intermediate,TRUE,TRUE
EDSM_Kodiak,20-24-SBW01,-122.07287,38.08907,Far West,West Suisun Bay,deep,TRUE,TRUE
