GearID,TowID,GearCode,MeterSerial,MeterStart,MeterEnd,MeterCheck,Comments
8203,3589,2,13327,285227,308997,23770,
8204,3702,2,13327,793028,815862,22834,
8205,3794,2,14977,26278,48791,22513,
8206,4012,2,6150,730839,751419,20580,
8207,4254,2,6150,517772,538347,20575,
8208,4391,2,6150,24694,43978,19284,
8209,4513,2,6150,152725,172323,19598,
8210,4647,2,6150,795048,815475,20427,
8211,4766,2,14982,98775,117759,18984,
8212,4878,2,14982,652991,675286,22295,
8213,4983,2,14982,430818,450902,20084,
8214,5103,2,14982,180048,199639,19591,
8215,5258,2,14982,505571,525564,19993,
8216,5446,2,14982,621260,637044,15784,
8217,5651,2,14979,519412,538261,18849,
8218,5764,2,14979,208029,216698,8669,
8219,5880,2,14979,776095,796484,20389,
8220,6018,2,12945,103822,124470,20648,
8221,6145,2,12945,803950,823670,19720,
8222,6277,2,12945,290179,311588,21409,
8223,6521,2,12945,899392,919917,20525,
8224,6643,2,12945,564114,585516,21402,
8225,6767,2,12945,847354,868952,21598,
8226,6884,2,13291,161027,183693,22666,
8227,7027,2,9794,762621,782676,20055,
8228,7149,2,9794,464788,485080,20292,
8229,7273,2,9794,204550,225030,20480,
8230,7397,2,9794,864340,887439,23099,
8231,7523,2,9794,573790,594931,21141,
8232,7645,2,9794,114967,135416,20449,
8233,7980,2,12441,302866,323707,20841,
8234,8097,2,12441,64025,84784,20759,
8235,8220,2,12441,772956,798852,25896,
8236,8334,2,12441,468142,489214,21072,
8237,8467,2,12441,365566,388314,22748,
8238,9012,2,12994,670228,693507,23279,
8239,9152,2,12994,554279,576737,22458,
8240,9277,2,12994,384942,409367,24425,
8241,9394,2,12994,136689,163114,26425,
8242,9616,2,16976,190567,212089,21522,
8243,9734,2,16976,246560,271049,24489,
8244,9836,2,14979,677996,702031,24035,
8245,9978,2,14979,111975,135991,24016,
8246,10096,2,14979,3758,27942,24184,
8247,10226,2,14979,232874,257134,24260,
8248,10341,2,12994,215324,236218,20894,
8249,10459,2,14958,873657,898645,24988,
8250,10587,2,14958,859847,882045,22198,
8251,10921,2,14977,135922,156102,20180,
8252,11058,2,19299,912702,934361,21659,
8253,11194,2,14977,969405,994272,24867,
8254,11305,2,14977,766489,781436,14947,
8255,11440,2,14977,302464,325586,23122,
8256,11587,2,14977,551236,574601,23365,
8257,11696,2,19296,699495,725136,25641,
8258,11844,2,19296,627869,650927,23058,
8259,12000,2,19296,194430,218574,24144,
8260,12217,2,12441,394202,416621,22419,
8261,12337,2,12441,427739,450096,22357,
8262,12462,2,12441,299061,321112,22051,
8263,12571,2,12441,966985,989515,22530,
8264,12677,2,21920,415761,437942,22181,
8265,12809,2,21920,270786,292292,21506,
8266,12932,2,21920,999967,16660,16693,
8267,13048,2,14958,416035,440262,24227,
8268,13211,2,21920,225696,247186,21490,
8269,13357,2,21920,65196,88660,23464,
8270,13493,2,21920,141523,163571,22048,
8271,13633,2,14979,676409,698769,22360,
8272,13923,2,14977,755641,776903,21262,
8273,14104,2,14977,840831,861572,20741,
8274,14223,2,14977,973410,994322,20912,
8275,14386,2,21920,48868,72265,23397,
8276,14498,2,23286,20024,45694,25670,
8277,14769,2,21920,354575,378952,24377,
8278,14891,2,23286,888578,910758,22180,
8279,14995,2,23286,242907,267678,24771,
8280,15124,2,23286,376763,399558,22795,
8281,15279,2,21920,628524,648340,19816,
8282,15413,2,23286,210915,232240,21325,
8283,15548,2,23749,59966,83478,23512,
8284,15673,2,23749,982983,5218,22235,
8285,15834,2,23813,202247,225464,23217,
8286,16005,2,23749,119965,141762,21797,
8287,16116,2,23813,495971,517057,21086,
8288,16257,2,23813,108701,131055,22354,
8289,16395,2,23813,770402,791507,21105,
8290,16543,2,22865,62978,90504,27526,
8291,16751,2,24596,597677,618544,20867,
8292,16857,2,24584,750058,772960,22902,
8293,16987,2,24584,303630,328938,25308,
8294,17029,2,24584,96966,120672,23706,
8295,17226,2,24584,838,24571,23733,
8296,17431,2,24596,112040,133243,21203,
8297,17570,2,24596,837869,862002,24133,
8298,17709,2,24596,689736,714221,24485,
8299,17851,2,24596,600303,625854,25551,
8300,17989,2,24653,82857,107885,25028,
8301,18136,2,24648,271697,294313,22616,
8302,18274,2,24648,48906,73397,24491,
8303,18416,2,24648,903085,927584,24499,
8304,18557,2,24648,676801,702368,25567,
8305,18683,2,24648,154008,176981,22973,
8306,18841,2,24648,965846,988124,22278,
8307,18978,2,24648,678665,698848,20183,
8308,19120,2,24648,501772,525402,23630,
8309,19264,2,24579,536307,558148,21841,
8310,19402,2,24579,115903,138851,22948,
8311,19537,2,24579,710434,731783,21349,
8312,19678,2,24579,427301,449861,22560,
8313,19820,2,24579,163149,188424,25275,
8314,19954,2,24579,324527,349733,25206,
8315,20102,2,24579,500986,525162,24176,
8316,20281,2,24579,513729,538103,24374,
8317,20341,2,23811,267328,288417,21089,
8318,20641,2,23811,564368,587541,23173,
8319,20780,2,23811,317900,339752,21852,
8320,20922,2,23811,37665,58422,20757,
8321,21062,2,23811,789102,812770,23668,
8322,21232,2,24565,731414,754279,22865,
8323,21386,2,23811,408911,432799,23888,
8324,21485,2,23811,668353,692382,24029,
8325,21624,2,23811,935644,957863,22219,
8326,21880,2,24579,95934,119321,23387,
8327,21992,2,23813,950853,973787,22934,
8328,22115,2,23813,361859,386382,24523,
8329,22256,2,23813,191157,215262,24105,
8330,22397,2,23813,19867,44787,24920,
8331,22537,2,23813,879016,908126,29110,
8332,22678,2,23813,731688,754912,23224,
8333,22828,2,24567,418141,443543,25402,
8334,22946,2,23813,837155,862129,24974,
8335,23078,2,23813,446446,470316,23870,
8336,23220,2,23813,270969,294215,23246,
8337,23356,2,23813,137445,161366,23921,
8338,23495,2,23813,903105,927318,24213,
8339,23636,2,23813,137238,161212,23974,
8340,23796,2,23814,552302,575985,23683,
8341,23924,2,23814,896745,920315,23570,
8342,24072,2,23814,987972,11666,23694,
8343,594,2,10369,349694,370394,20700,
8344,712,2,11732,262432,287842,25410,
8345,804,2,11732,587321,606945,19624,
8346,970,2,13287,727516,748366,20850,
8347,11197,2,14977,319525,343619,24094,
8348,11329,2,14977,65594,87483,21889,
8349,11443,2,14977,439613,463636,24023,
8350,11719,2,19296,51176,72797,21621,
8351,11867,2,19296,218817,235404,16587,
8352,12003,2,19296,123852,145523,21671,
8353,17033,2,24584,237971,261641,23670,
8354,17229,2,24584,140755,163472,22717,
8355,807,2,11732,461868,483842,21974,
8356,973,2,13287,660727,684268,23541,
8357,10944,2,14977,620621,641892,21271,
8358,11201,2,14977,114381,137369,22988,
8359,11332,2,14977,130890,153653,22763,
8360,11446,2,14977,372479,395116,22637,
8361,11722,2,19296,847821,874163,26342,
8362,11870,2,19296,270661,286203,15542,
8363,12007,2,19296,905443,929274,23831,
8364,17035,2,24584,167598,190485,22887,
8365,17233,2,24584,72239,96182,23943,
8366,809,2,11732,547118,566252,19134,
8367,975,2,13287,848129,869753,21624,
8368,11203,2,14977,254320,276052,21732,
8369,11334,2,14977,6807,25143,18336,
8370,11449,2,14977,511370,534289,22919,
8371,11725,2,19296,984310,7740,23430,
8372,11872,2,19296,162020,180587,18567,
8373,12010,2,19296,62987,83794,20807,
8374,17038,2,24584,306047,327044,20997,
8375,17237,2,24584,206599,228146,21547,
8376,811,2,11732,505257,528823,23566,
8377,979,2,13287,788799,808482,19683,
8378,11206,2,14977,185184,208014,22830,
8379,11338,2,14977,946862,965854,18992,
8380,11452,2,14977,577264,598206,20942,
8381,11729,2,19296,920296,939052,18756,
8382,11874,2,19296,97302,120058,22756,
8383,12012,2,19296,973933,996950,23017,
8384,17041,2,24584,367399,386257,18858,
8385,17239,2,24584,336294,361858,25564,
8386,597,2,10369,389640,410196,20556,
8387,714,2,11732,309033,330765,21732,
8388,813,2,11732,418801,441116,22315,
8389,983,2,13287,598546,621146,22600,
8390,10946,2,14977,557166,577673,20507,
8391,11209,2,14977,44315,68319,24004,
8392,11341,2,14977,884937,905421,20484,
8393,11455,2,14977,644420,667083,22663,
8394,11731,2,19296,775378,799730,24352,
8395,11878,2,19296,31877,54029,22152,
8396,12016,2,19296,837928,862051,24123,
8397,17044,2,24584,426168,449888,23720,
8398,17242,2,24584,268878,291168,22290,
8399,92,2,10369,947452,967364,19912,
8400,199,2,10369,186862,207777,20915,
8401,308,2,10369,777498,801139,23641,
8402,409,2,10369,137034,158803,21769,
8403,499,2,10369,202784,224029,21245,
8404,599,2,10369,431683,453466,21783,
8405,716,2,11732,353770,377429,23659,
8406,815,2,11732,351228,373480,22252,
8407,955,2,13287,272460,294826,22366,
8408,1086,2,13287,104682,127516,22834,
8409,1206,2,13287,613280,634850,21570,
8410,1329,2,13287,289060,310108,21048,
8411,1443,2,13291,419999,441371,21372,
8412,1558,2,13287,5355,29835,24480,
8413,1665,2,13287,488495,512425,23930,
8414,1783,2,13287,234971,258658,23687,
8415,1849,2,13327,530113,548399,18286,
8416,1969,2,13327,755804,776143,20339,
8417,2083,2,13327,53919,78683,24764,
8418,2191,2,13327,232518,251036,18518,
8419,2386,2,13327,684125,704113,19988,
8420,2508,2,13327,600375,617462,17087,
8421,2633,2,13327,274313,294109,19796,
8422,2762,2,13327,909815,931178,21363,
8423,2832,2,14958,74060,93382,19322,
8424,3023,2,14958,112448,133127,20679,
8425,3127,2,14958,292108,311330,19222,
8426,3254,2,14958,776016,798310,22294,
8427,3350,2,14958,605644,627794,22150,
8428,3469,2,14958,22630,42902,20272,
8429,3593,2,13327,351152,374345,23193,
8430,3705,2,13327,861115,883768,22653,
8431,3817,2,14977,359471,375521,16050,
8432,4040,2,6150,795163,816365,21202,
8433,4257,2,6150,136052,157337,21285,
8434,4394,2,6150,82322,102882,20560,
8435,4543,2,6150,276975,297682,20707,
8436,4649,2,6150,416635,438032,21397,
8437,4770,2,14982,158033,178143,20110,
8438,4880,2,14982,711873,731130,19257,
8439,5009,2,14982,552989,573357,20368,
8440,5134,2,14982,300728,317441,16713,
8441,5261,2,14982,562075,576964,14889,
8442,5448,2,14982,675300,697041,21741,
8443,5654,2,14979,580011,601447,21436,
8444,5766,2,14979,156939,174297,17358,
8445,5904,2,14979,836533,856394,19861,
8446,6021,2,12945,724970,745496,20526,
8447,6149,2,12945,427203,447207,20004,
8448,6279,2,12945,353052,373070,20018,
8449,6525,2,12945,634287,655305,21018,
8450,6646,2,12945,204833,225193,20360,
8451,6769,2,12945,910834,932365,21531,
8452,6888,2,13291,224258,245099,20841,
8453,7030,2,9794,821933,838891,16958,
8454,7152,2,9794,526117,547110,20993,
8455,7277,2,9794,266936,288189,21253,
8456,7400,2,9794,925989,946132,20143,
8457,7527,2,9794,635839,655879,20040,
8458,7647,2,9794,175019,195698,20679,
8459,7849,2,12204,439804,459612,19808,
8460,7983,2,12441,351416,375479,24063,
8461,8099,2,12441,127513,145171,17658,
8462,8223,2,12441,842665,864622,21957,
8463,8337,2,12441,532487,554167,21680,
8464,8469,2,12441,432262,454281,22019,
8465,8577,2,14982,548282,570453,22171,
8466,8706,2,14982,478837,499079,20242,
8467,9035,2,12994,811031,833849,22818,
8468,9154,2,12994,619737,641237,21500,
8469,9280,2,12994,456843,480562,23719,
8470,9397,2,12994,211068,234820,23752,
8471,9620,2,16976,252469,274324,21855,
8472,9737,2,16976,316169,337330,21161,
8473,9839,2,14979,747576,771548,23972,
8474,9980,2,14979,183781,208170,24389,
8475,10100,2,14979,75576,98940,23364,
8476,10228,2,14979,304926,327806,22880,
8477,10345,2,12994,281021,302991,21970,
8478,10461,2,14958,944286,967471,23185,
8479,10590,2,14958,927805,950533,22728,
8480,10717,2,14958,801602,821057,19455,
8481,10925,2,14977,197137,217253,20116,
8482,11036,2,19299,525246,547841,22595,
8483,11173,2,14977,545804,566786,20982,
8484,11309,2,14977,377937,401312,23375,
8485,11458,2,14977,713304,736419,23115,
8486,11590,2,14977,622100,645007,22907,
8487,11698,2,19296,257296,280715,23419,
8488,11848,2,19296,694130,713524,19394,
8489,11983,2,19296,454160,475620,16460,
8490,12219,2,12441,458904,482621,23717,
8491,12341,2,12441,495105,518808,23703,
8492,12465,2,12441,365501,388664,23163,
8493,12575,2,12441,35555,58783,23228,
8494,12680,2,21920,482318,506236,23918,
8495,12813,2,21920,333642,355729,22087,
8496,12935,2,21920,54947,75418,20471,
8497,13051,2,14958,488675,512331,23656,
8498,13215,2,21920,810343,834611,24268,
8499,13360,2,21920,134541,155561,21020,
8500,13496,2,21920,208903,231157,22254,
8501,13638,2,14979,744354,767580,23226,
8502,13974,2,14977,820357,843186,22829,
8503,14106,2,14977,910683,933523,22840,
8504,14245,2,14977,371631,391946,20315,
8505,14389,2,21920,118593,141270,22677,
8506,14501,2,23286,94115,118425,24310,
8507,14771,2,21920,422938,445003,22065,
8508,14882,2,23286,815751,839362,23611,
8509,15126,2,23286,905084,925975,20891,
8510,15283,2,21920,562573,584857,22284,
8511,15417,2,23286,629060,651581,22521,
8512,15551,2,23749,136023,159554,23531,
8513,15676,2,23749,576876,596845,19969,
8514,15839,2,23813,269681,291895,22214,
8515,16008,2,23749,189032,211968,22936,
8516,16119,2,23813,560029,581823,21794,
8517,16260,2,23813,175438,197908,22470,
8518,16398,2,23813,165223,187909,22686,
8519,16571,2,22865,139315,162441,23126,
8520,16710,2,24596,187474,209807,22333,
8521,16860,2,24584,819665,842773,23108,
8522,16991,2,24584,375801,399452,23651,
8523,17075,2,24584,499689,521213,21524,
8524,17271,2,24584,481905,505309,23404,
8525,17434,2,24596,177042,197509,20467,
8526,17573,2,24596,910874,935516,24642,
8527,17712,2,24596,763990,788021,24031,
8528,17854,2,24596,676776,702106,25330,
8529,17992,2,24653,155930,176639,20709,
8530,18138,2,24648,341252,364492,23240,
8531,18277,2,24648,117643,140132,22489,
8532,18418,2,24648,975038,998046,23008,
8533,18560,2,24648,747637,770053,22416,
8534,18685,2,24648,605602,629672,24070,
8535,18844,2,24648,32937,56406,23469,
8536,18981,2,24648,742974,764843,21869,
8537,19123,2,24648,572376,596065,23689,
8538,19267,2,24579,600817,623437,22620,
8539,19405,2,24579,181291,203160,21869,
8540,19540,2,24579,117843,140445,22602,
8541,19682,2,24579,494722,518062,23340,
8542,19823,2,24579,235427,259099,23672,
8543,19957,2,24579,397075,420988,23913,
8544,20104,2,24579,71825,95327,23502,
8545,20242,2,24579,876190,899140,22950,
8546,20343,2,23811,330023,350534,20511,
8547,20644,2,23811,634320,657442,23122,
8548,20784,2,23811,384428,406621,22193,
8549,20924,2,23811,102064,124363,22299,
8550,21065,2,23811,857603,882274,24671,
8551,21235,2,24565,800265,821861,21596,
8552,21344,2,23811,970738,995853,25115,
8553,21487,2,23811,739552,763434,23882,
8554,21628,2,23811,516258,539761,23503,
8555,21883,2,24579,167933,191992,24059,
8556,22118,2,23813,435086,459266,24180,
8557,22259,2,23813,265730,290045,24315,
8558,22400,2,23813,95124,120137,25013,
8559,22540,2,23813,961585,986331,24746,
8560,22681,2,23813,801421,823020,21599,
8561,22831,2,24567,493375,518005,24630,
8562,22950,2,23813,911144,936069,24925,
8563,23082,2,23813,519364,542783,23419,
8564,23223,2,23813,340457,364089,23632,
8565,23358,2,23813,208985,231736,22751,
8566,23500,2,23813,975455,999195,23740,
8567,23640,2,23813,68365,91467,23102,
8568,23766,2,23813,544971,573334,28363,
8569,23927,2,23814,966956,990822,23866,
8570,24074,2,23814,916143,940638,24495,
8571,1089,2,13287,170295,191462,21167,
8572,1209,2,13287,677230,698570,21340,
8573,1092,2,13287,233418,253446,20028,
8574,1213,2,13287,739235,760486,21251,
8575,1332,2,13287,351912,374583,22671,
8576,1446,2,13291,484226,506166,21940,
8577,1561,2,13287,76925,100995,24070,
8578,1668,2,13287,557510,581238,23728,
8579,1786,2,13287,306635,330938,24303,
8580,1852,2,13327,577165,594075,16910,
8581,1972,2,13327,819679,839862,20183,
8582,2085,2,13327,112909,125641,12732,
8583,2194,2,13327,294939,314345,19406,
8584,2389,2,13327,749460,774130,24670,
8585,2511,2,13327,658960,679649,20689,
8586,2636,2,13327,337121,357152,20031,
8587,2766,2,13327,973923,995170,21247,
8588,2835,2,14958,130277,149458,19181,
8589,3131,2,14958,347914,354351,6437,
8590,3352,2,14958,680750,695523,14773,
8591,3472,2,14958,82793,99801,17008,
8592,3708,2,13327,927508,940567,13059,
8593,3821,2,14977,88441,109081,20640,
8594,4043,2,6150,861205,885085,23880,
8595,4260,2,6150,199261,221235,21974,
8596,4397,2,6150,149360,171782,22422,
8597,4652,2,6150,483835,505256,21421,
8598,4774,2,14982,220643,243436,22793,
8599,4883,2,14982,773164,794484,21320,
8600,5012,2,14982,613883,633246,19363,
8601,5136,2,14982,356410,377434,21024,
8602,5286,2,14982,615283,627016,11733,
8603,5469,2,14982,893024,904085,11061,
8604,5657,2,14979,635636,648620,12984,
8605,5768,2,14979,109967,125396,15429,
8606,5907,2,14979,887721,898875,11154,
8607,6024,2,12945,789501,810832,21331,
8608,6152,2,12945,489100,511259,22159,
8609,6282,2,12945,411900,432261,20361,
8610,6397,2,12945,194080,214253,20173,
8611,6528,2,12945,694774,715356,20582,
8612,6648,2,12945,265664,287112,21448,
8613,6772,2,12945,977161,998761,21600,
8614,6891,2,13291,312352,336020,23668,
8615,7032,2,9794,879500,904658,25158,
8616,7154,2,9794,587698,608699,21001,
8617,7280,2,9794,332523,357311,24788,
8618,7403,2,9794,988026,8538,20512,
8619,7529,2,9794,698420,719585,21165,
8620,7650,2,9794,238537,259474,20937,
8621,7852,2,12204,501052,523288,22236,
8622,7986,2,12441,423290,446348,23058,
8623,8102,2,12441,186504,207462,20958,
8624,8227,2,12441,910323,932766,22443,
8625,8339,2,12441,600548,623382,22834,
8626,8472,2,14982,47721,70830,23109,
8627,8580,2,14982,614419,636342,21923,
8628,8709,2,14982,541313,562955,21642,
8629,9038,2,12994,883020,906239,23219,
8630,9158,2,12994,686726,710418,23692,
8631,9284,2,12994,526919,552311,25392,
8632,9399,2,12994,284250,308818,24568,
8633,9623,2,16976,319031,341547,22516,
8634,9740,2,16976,382855,406022,23167,
8635,9842,2,14979,816979,840860,23881,
8636,9984,2,14979,254645,277783,23138,
8637,10103,2,14979,148047,171282,23235,
8638,10232,2,14979,375265,400000,24735,
8639,10348,2,12994,348126,370636,22510,
8640,10464,2,14958,13794,37976,24182,
8641,10593,2,14958,994773,1017480,22707,
8642,10719,2,14958,868200,893056,24856,
8643,10928,2,14977,258722,280255,21533,
8644,11039,2,19299,585655,608085,22430,
8645,11175,2,14977,616218,639490,23272,
8646,11311,2,14977,446160,467982,21822,
8647,11467,2,14977,182176,203929,21753,
8648,11593,2,14977,691009,715035,24026,
8649,11702,2,19296,332693,358615,25922,
8650,11851,2,19296,753543,775537,21994,
8651,11986,2,19296,520361,543276,22915,
8652,12221,2,12441,536936,560931,23995,
8653,12344,2,12441,566704,590896,24192,
8654,12467,2,12441,435719,459715,23996,
8655,12682,2,21920,553791,577264,23473,
8656,12816,2,21920,400760,424089,23329,
8657,12938,2,21920,115871,137940,22069,
8658,13217,2,21920,891735,914690,22955,
8659,13364,2,21920,200617,222728,22111,
8660,13499,2,21920,279502,302782,23280,
8661,13641,2,14979,814979,839157,24178,
8662,13977,2,14977,890010,912480,22470,
8663,14109,2,14977,977067,999437,22370,
8664,14246,2,14977,302758,327105,24347,
8665,14391,2,21920,188178,212122,23944,
8666,14505,2,23286,172865,197091,24226,
8667,14774,2,21920,488681,510872,22191,
8668,14894,2,23286,956615,982196,25581,
8669,15014,2,23286,317055,343123,26068,
8670,15131,2,23286,970934,995229,24295,
8671,15286,2,21920,235477,257373,21896,
8672,15420,2,23286,278502,302370,23868,
8673,15555,2,23749,207149,229912,22763,
8674,15679,2,23749,640372,663255,22883,
8675,15841,2,23813,339831,361369,21538,
8676,16011,2,23749,262615,284562,21947,
8677,16122,2,23813,624483,645764,21281,
8678,16263,2,23813,244864,269161,24297,
8679,16401,2,23813,96064,119513,23449,
8680,16714,2,24596,257224,280004,22780,
8681,16864,2,24584,889985,914158,24173,
8682,16994,2,24584,447125,471556,24431,
8683,17078,2,24584,572844,597548,24704,
8684,17274,2,24584,555228,579123,23895,
8685,17437,2,24596,242385,265697,23312,
